#                R                  6p-                      6p                      7s 
#                              P           Q            P           Q           P           Q
  1647      1.5996E-01   -3.3504E-02  1.7641E-02  -1.0615E-01  1.8424E-02  3.0942E-02 -8.2897E-03
  1648      1.6157E-01   -2.5323E-02  1.7912E-02  -1.0005E-01  1.8377E-02  2.7554E-02 -8.2985E-03
  1649      1.6319E-01   -1.7029E-02  1.8161E-02  -9.3766E-02  1.8310E-02  2.4095E-02 -8.2962E-03
  1650      1.6483E-01   -8.6306E-03  1.8386E-02  -8.7310E-02  1.8224E-02  2.0566E-02 -8.2829E-03
  1651      1.6649E-01   -1.3741E-04  1.8587E-02  -8.0685E-02  1.8118E-02  1.6974E-02 -8.2586E-03
  1652      1.6816E-01    8.4420E-03  1.8765E-02  -7.3897E-02  1.7993E-02  1.3321E-02 -8.2233E-03
  1653      1.6985E-01    1.7098E-02  1.8919E-02  -6.6951E-02  1.7848E-02  9.6131E-03 -8.1772E-03
  1654      1.7156E-01    2.5822E-02  1.9048E-02  -5.9854E-02  1.7685E-02  5.8537E-03 -8.1202E-03
  1655      1.7328E-01    3.4602E-02  1.9153E-02  -5.2613E-02  1.7502E-02  2.0480E-03 -8.0525E-03
  1656      1.7502E-01    4.3429E-02  1.9234E-02  -4.5235E-02  1.7301E-02 -1.7992E-03 -7.9742E-03
  1657      1.7678E-01    5.2293E-02  1.9290E-02  -3.7726E-02  1.7082E-02 -5.6829E-03 -7.8854E-03
  1658      1.7856E-01    6.1183E-02  1.9322E-02  -3.0095E-02  1.6844E-02 -9.5977E-03 -7.7863E-03
  1659      1.8035E-01    7.0087E-02  1.9329E-02  -2.2350E-02  1.6589E-02 -1.3538E-02 -7.6769E-03
  1660      1.8216E-01    7.8996E-02  1.9312E-02  -1.4498E-02  1.6315E-02 -1.7500E-02 -7.5575E-03
  1661      1.8399E-01    8.7896E-02  1.9270E-02  -6.5484E-03  1.6025E-02 -2.1476E-02 -7.4282E-03
  1662      1.8584E-01    9.6777E-02  1.9204E-02   1.4898E-03  1.5718E-02 -2.5461E-02 -7.2893E-03
  1663      1.8771E-01    1.0563E-01  1.9114E-02   9.6076E-03  1.5394E-02 -2.9449E-02 -7.1410E-03
  1664      1.8960E-01    1.1443E-01  1.9000E-02   1.7796E-02  1.5054E-02 -3.3435E-02 -6.9835E-03
  1665      1.9150E-01    1.2318E-01  1.8863E-02   2.6044E-02  1.4698E-02 -3.7412E-02 -6.8170E-03
  1666      1.9343E-01    1.3187E-01  1.8701E-02   3.4343E-02  1.4327E-02 -4.1375E-02 -6.6419E-03
  1667      1.9537E-01    1.4047E-01  1.8517E-02   4.2683E-02  1.3941E-02 -4.5316E-02 -6.4583E-03
  1668      1.9734E-01    1.4899E-01  1.8309E-02   5.1052E-02  1.3540E-02 -4.9230E-02 -6.2665E-03
  1669      1.9932E-01    1.5739E-01  1.8079E-02   5.9441E-02  1.3126E-02 -5.3111E-02 -6.0670E-03
  1670      2.0132E-01    1.6568E-01  1.7827E-02   6.7837E-02  1.2699E-02 -5.6952E-02 -5.8599E-03
  1671      2.0335E-01    1.7384E-01  1.7553E-02   7.6231E-02  1.2258E-02 -6.0746E-02 -5.6456E-03
  1672      2.0539E-01    1.8186E-01  1.7257E-02   8.4611E-02  1.1806E-02 -6.4487E-02 -5.4245E-03
  1673      2.0745E-01    1.8972E-01  1.6941E-02   9.2965E-02  1.1342E-02 -6.8169E-02 -5.1969E-03
  1674      2.0954E-01    1.9741E-01  1.6604E-02   1.0128E-01  1.0867E-02 -7.1785E-02 -4.9631E-03
  1675      2.1164E-01    2.0492E-01  1.6248E-02   1.0955E-01  1.0381E-02 -7.5328E-02 -4.7235E-03
  1676      2.1377E-01    2.1224E-01  1.5872E-02   1.1776E-01  9.8863E-03 -7.8793E-02 -4.4785E-03
  1677      2.1592E-01    2.1935E-01  1.5477E-02   1.2589E-01  9.3821E-03 -8.2173E-02 -4.2285E-03
  1678      2.1809E-01    2.2625E-01  1.5064E-02   1.3394E-01  8.8694E-03 -8.5461E-02 -3.9739E-03
  1679      2.2028E-01    2.3291E-01  1.4634E-02   1.4189E-01  8.3490E-03 -8.8651E-02 -3.7151E-03
  1680      2.2250E-01    2.3933E-01  1.4187E-02   1.4974E-01  7.8215E-03 -9.1736E-02 -3.4525E-03
  1681      2.2473E-01    2.4549E-01  1.3724E-02   1.5746E-01  7.2877E-03 -9.4711E-02 -3.1865E-03
  1682      2.2699E-01    2.5138E-01  1.3245E-02   1.6504E-01  6.7482E-03 -9.7569E-02 -2.9175E-03
  1683      2.2927E-01    2.5700E-01  1.2752E-02   1.7248E-01  6.2038E-03 -1.0030E-01 -2.6460E-03
  1684      2.3158E-01    2.6233E-01  1.2245E-02   1.7976E-01  5.6553E-03 -1.0291E-01 -2.3724E-03
  1685      2.3390E-01    2.6735E-01  1.1725E-02   1.8688E-01  5.1033E-03 -1.0538E-01 -2.0972E-03
  1686      2.3625E-01    2.7207E-01  1.1192E-02   1.9380E-01  4.5486E-03 -1.0772E-01 -1.8207E-03
  1687      2.3863E-01    2.7645E-01  1.0648E-02   2.0054E-01  3.9920E-03 -1.0990E-01 -1.5434E-03
  1688      2.4103E-01    2.8051E-01  1.0093E-02   2.0706E-01  3.4342E-03 -1.1194E-01 -1.2657E-03
  1689      2.4345E-01    2.8422E-01  9.5284E-03   2.1337E-01  2.8759E-03 -1.1382E-01 -9.8813E-04
  1690      2.4590E-01    2.8758E-01  8.9548E-03   2.1944E-01  2.3180E-03 -1.1554E-01 -7.1108E-04
  1691      2.4837E-01    2.9058E-01  8.3731E-03   2.2528E-01  1.7611E-03 -1.1709E-01 -4.3499E-04
  1692      2.5086E-01    2.9320E-01  7.7842E-03   2.3086E-01  1.2061E-03 -1.1847E-01 -1.6029E-04
  1693      2.5338E-01    2.9545E-01  7.1889E-03   2.3617E-01  6.5360E-04 -1.1968E-01  1.1258E-04
  1694      2.5593E-01    2.9731E-01  6.5881E-03   2.4121E-01  1.0445E-04 -1.2071E-01  3.8321E-04
  1695      2.5850E-01    2.9877E-01  5.9828E-03   2.4596E-01 -4.4063E-04 -1.2155E-01  6.5116E-04
  1696      2.6110E-01    2.9984E-01  5.3738E-03   2.5042E-01 -9.8091E-04 -1.2221E-01  9.1602E-04
  1697      2.6373E-01    3.0049E-01  4.7620E-03   2.5457E-01 -1.5157E-03 -1.2268E-01  1.1774E-03
  1698      2.6638E-01    3.0073E-01  4.1484E-03   2.5840E-01 -2.0442E-03 -1.2296E-01  1.4349E-03
  1699      2.6905E-01    3.0055E-01  3.5338E-03   2.6191E-01 -2.5658E-03 -1.2304E-01  1.6880E-03
  1700      2.7176E-01    2.9994E-01  2.9192E-03   2.6508E-01 -3.0797E-03 -1.2292E-01  1.9365E-03
  1701      2.7449E-01    2.9891E-01  2.3054E-03   2.6791E-01 -3.5854E-03 -1.2260E-01  2.1800E-03
  1702      2.7725E-01    2.9744E-01  1.6934E-03   2.7038E-01 -4.0821E-03 -1.2208E-01  2.4180E-03
  1703      2.8003E-01    2.9554E-01  1.0839E-03   2.7250E-01 -4.5691E-03 -1.2136E-01  2.6502E-03
  1704      2.8285E-01    2.9320E-01  4.7789E-04   2.7425E-01 -5.0459E-03 -1.2043E-01  2.8763E-03
  1705      2.8569E-01    2.9042E-01 -1.2378E-04   2.7562E-01 -5.5118E-03 -1.1930E-01  3.0960E-03
  1706      2.8856E-01    2.8720E-01 -7.2026E-04   2.7662E-01 -5.9662E-03 -1.1796E-01  3.3089E-03
  1707      2.9146E-01    2.8353E-01 -1.3107E-03   2.7723E-01 -6.4086E-03 -1.1641E-01  3.5148E-03
  1708      2.9439E-01    2.7943E-01 -1.8944E-03   2.7744E-01 -6.8384E-03 -1.1465E-01  3.7133E-03
  1709      2.9735E-01    2.7488E-01 -2.4703E-03   2.7726E-01 -7.2550E-03 -1.1269E-01  3.9041E-03
  1710      3.0034E-01    2.6989E-01 -3.0379E-03   2.7668E-01 -7.6580E-03 -1.1053E-01  4.0870E-03
  1711      3.0336E-01    2.6447E-01 -3.5963E-03   2.7569E-01 -8.0468E-03 -1.0816E-01  4.2618E-03
  1712      3.0641E-01    2.5861E-01 -4.1447E-03   2.7429E-01 -8.4211E-03 -1.0559E-01  4.4282E-03
  1713      3.0948E-01    2.5232E-01 -4.6825E-03   2.7248E-01 -8.7802E-03 -1.0282E-01  4.5861E-03
  1714      3.1259E-01    2.4561E-01 -5.2088E-03   2.7026E-01 -9.1240E-03 -9.9851E-02  4.7351E-03
  1715      3.1574E-01    2.3847E-01 -5.7232E-03   2.6763E-01 -9.4519E-03 -9.6687E-02  4.8752E-03
  1716      3.1891E-01    2.3091E-01 -6.2248E-03   2.6458E-01 -9.7635E-03 -9.3330E-02  5.0061E-03
  1717      3.2211E-01    2.2295E-01 -6.7130E-03   2.6111E-01 -1.0059E-02 -8.9785E-02  5.1277E-03
  1718      3.2535E-01    2.1458E-01 -7.1873E-03   2.5722E-01 -1.0337E-02 -8.6055E-02  5.2399E-03
  1719      3.2862E-01    2.0581E-01 -7.6471E-03   2.5292E-01 -1.0598E-02 -8.2144E-02  5.3426E-03
  1720      3.3192E-01    1.9666E-01 -8.0917E-03   2.4821E-01 -1.0842E-02 -7.8057E-02  5.4356E-03
  1721      3.3526E-01    1.8713E-01 -8.5208E-03   2.4309E-01 -1.1068E-02 -7.3798E-02  5.5189E-03
  1722      3.3863E-01    1.7724E-01 -8.9337E-03   2.3756E-01 -1.1276E-02 -6.9373E-02  5.5925E-03
  1723      3.4203E-01    1.6698E-01 -9.3301E-03   2.3162E-01 -1.1467E-02 -6.4787E-02  5.6563E-03
  1724      3.4547E-01    1.5638E-01 -9.7094E-03   2.2529E-01 -1.1639E-02 -6.0047E-02  5.7102E-03
  1725      3.4894E-01    1.4544E-01 -1.0071E-02   2.1856E-01 -1.1793E-02 -5.5158E-02  5.7542E-03
  1726      3.5245E-01    1.3417E-01 -1.0415E-02   2.1144E-01 -1.1929E-02 -5.0127E-02  5.7884E-03
  1727      3.5599E-01    1.2260E-01 -1.0741E-02   2.0393E-01 -1.2046E-02 -4.4960E-02  5.8128E-03
  1728      3.5957E-01    1.1073E-01 -1.1049E-02   1.9605E-01 -1.2145E-02 -3.9666E-02  5.8274E-03
  1729      3.6318E-01    9.8579E-02 -1.1338E-02   1.8780E-01 -1.2226E-02 -3.4252E-02  5.8322E-03
  1730      3.6683E-01    8.6158E-02 -1.1607E-02   1.7918E-01 -1.2288E-02 -2.8725E-02  5.8274E-03
  1731      3.7052E-01    7.3485E-02 -1.1858E-02   1.7022E-01 -1.2332E-02 -2.3093E-02  5.8131E-03
  1732      3.7424E-01    6.0574E-02 -1.2089E-02   1.6091E-01 -1.2358E-02 -1.7364E-02  5.7893E-03
  1733      3.7801E-01    4.7443E-02 -1.2300E-02   1.5127E-01 -1.2366E-02 -1.1549E-02  5.7561E-03
  1734      3.8180E-01    3.4107E-02 -1.2492E-02   1.4130E-01 -1.2356E-02 -5.6538E-03  5.7138E-03
  1735      3.8564E-01    2.0585E-02 -1.2664E-02   1.3103E-01 -1.2328E-02  3.1084E-04  5.6624E-03
  1736      3.8952E-01    6.8934E-03 -1.2816E-02   1.2045E-01 -1.2282E-02  6.3360E-03  5.6021E-03
  1737      3.9343E-01   -6.9488E-03 -1.2948E-02   1.0959E-01 -1.2219E-02  1.2412E-02  5.5331E-03
  1738      3.9739E-01   -2.0923E-02 -1.3060E-02   9.8452E-02 -1.2140E-02  1.8530E-02  5.4556E-03
  1739      4.0138E-01   -3.5011E-02 -1.3153E-02   8.7054E-02 -1.2043E-02  2.4679E-02  5.3697E-03
  1740      4.0541E-01   -4.9192E-02 -1.3225E-02   7.5408E-02 -1.1929E-02  3.0850E-02  5.2758E-03
  1741      4.0949E-01   -6.3448E-02 -1.3278E-02   6.3530E-02 -1.1800E-02  3.7032E-02  5.1740E-03
  1742      4.1360E-01   -7.7758E-02 -1.3311E-02   5.1435E-02 -1.1654E-02  4.3216E-02  5.0646E-03
  1743      4.1776E-01   -9.2101E-02 -1.3325E-02   3.9137E-02 -1.1493E-02  4.9390E-02  4.9479E-03
  1744      4.2196E-01   -1.0646E-01 -1.3319E-02   2.6654E-02 -1.1317E-02  5.5544E-02  4.8240E-03
  1745      4.2620E-01   -1.2081E-01 -1.3294E-02   1.4002E-02 -1.1126E-02  6.1668E-02  4.6933E-03
  1746      4.3048E-01   -1.3513E-01 -1.3251E-02   1.1964E-03 -1.0921E-02  6.7751E-02  4.5560E-03
  1747      4.3481E-01   -1.4940E-01 -1.3188E-02  -1.1744E-02 -1.0702E-02  7.3783E-02  4.4125E-03
  1748      4.3918E-01   -1.6360E-01 -1.3108E-02  -2.4803E-02 -1.0469E-02  7.9752E-02  4.2630E-03
  1749      4.4359E-01   -1.7771E-01 -1.3009E-02  -3.7961E-02 -1.0223E-02  8.5648E-02  4.1078E-03
  1750      4.4805E-01   -1.9171E-01 -1.2893E-02  -5.1200E-02 -9.9650E-03  9.1460E-02  3.9473E-03
  1751      4.5255E-01   -2.0557E-01 -1.2759E-02  -6.4502E-02 -9.6948E-03  9.7179E-02  3.7818E-03
  1752      4.5710E-01   -2.1927E-01 -1.2608E-02  -7.7848E-02 -9.4130E-03  1.0279E-01  3.6116E-03
  1753      4.6170E-01   -2.3280E-01 -1.2441E-02  -9.1219E-02 -9.1203E-03  1.0829E-01  3.4370E-03
  1754      4.6634E-01   -2.4612E-01 -1.2257E-02  -1.0460E-01 -8.8172E-03  1.1366E-01  3.2584E-03
  1755      4.7102E-01   -2.5923E-01 -1.2058E-02  -1.1796E-01 -8.5041E-03  1.1890E-01  3.0762E-03
  1756      4.7576E-01   -2.7209E-01 -1.1843E-02  -1.3128E-01 -8.1818E-03  1.2399E-01  2.8905E-03
  1757      4.8054E-01   -2.8469E-01 -1.1614E-02  -1.4456E-01 -7.8506E-03  1.2892E-01  2.7019E-03
  1758      4.8537E-01   -2.9701E-01 -1.1371E-02  -1.5776E-01 -7.5114E-03  1.3368E-01  2.5106E-03
  1759      4.9025E-01   -3.0903E-01 -1.1113E-02  -1.7086E-01 -7.1645E-03  1.3827E-01  2.3171E-03
  1760      4.9517E-01   -3.2071E-01 -1.0843E-02  -1.8386E-01 -6.8106E-03  1.4268E-01  2.1216E-03
  1761      5.0015E-01   -3.3206E-01 -1.0559E-02  -1.9671E-01 -6.4503E-03  1.4689E-01  1.9245E-03
  1762      5.0518E-01   -3.4304E-01 -1.0264E-02  -2.0942E-01 -6.0843E-03  1.5089E-01  1.7261E-03
  1763      5.1025E-01   -3.5364E-01 -9.9572E-03  -2.2195E-01 -5.7130E-03  1.5469E-01  1.5269E-03
  1764      5.1538E-01   -3.6383E-01 -9.6394E-03  -2.3428E-01 -5.3372E-03  1.5826E-01  1.3271E-03
  1765      5.2056E-01   -3.7361E-01 -9.3111E-03  -2.4640E-01 -4.9574E-03  1.6160E-01  1.1271E-03
  1766      5.2579E-01   -3.8294E-01 -8.9731E-03  -2.5829E-01 -4.5742E-03  1.6471E-01  9.2731E-04
  1767      5.3108E-01   -3.9182E-01 -8.6260E-03  -2.6992E-01 -4.1884E-03  1.6757E-01  7.2798E-04
  1768      5.3641E-01   -4.0023E-01 -8.2704E-03  -2.8128E-01 -3.8003E-03  1.7018E-01  5.2946E-04
  1769      5.4181E-01   -4.0815E-01 -7.9069E-03  -2.9235E-01 -3.4108E-03  1.7253E-01  3.3211E-04
  1770      5.4725E-01   -4.1556E-01 -7.5361E-03  -3.0310E-01 -3.0204E-03  1.7461E-01  1.3623E-04
  1771      5.5275E-01   -4.2245E-01 -7.1588E-03  -3.1353E-01 -2.6296E-03  1.7643E-01 -5.7846E-05
  1772      5.5831E-01   -4.2881E-01 -6.7754E-03  -3.2361E-01 -2.2391E-03  1.7796E-01 -2.4981E-04
  1773      5.6392E-01   -4.3462E-01 -6.3868E-03  -3.3333E-01 -1.8495E-03  1.7922E-01 -4.3934E-04
  1774      5.6958E-01   -4.3987E-01 -5.9935E-03  -3.4266E-01 -1.4613E-03  1.8019E-01 -6.2616E-04
  1775      5.7531E-01   -4.4455E-01 -5.5961E-03  -3.5159E-01 -1.0752E-03  1.8086E-01 -8.0996E-04
  1776      5.8109E-01   -4.4863E-01 -5.1954E-03  -3.6011E-01 -6.9161E-04  1.8125E-01 -9.9047E-04
  1777      5.8693E-01   -4.5213E-01 -4.7919E-03  -3.6819E-01 -3.1118E-04  1.8133E-01 -1.1674E-03
  1778      5.9283E-01   -4.5501E-01 -4.3862E-03  -3.7583E-01  6.5557E-05  1.8111E-01 -1.3405E-03
  1779      5.9879E-01   -4.5729E-01 -3.9791E-03  -3.8301E-01  4.3808E-04  1.8059E-01 -1.5095E-03
  1780      6.0481E-01   -4.5893E-01 -3.5712E-03  -3.8971E-01  8.0588E-04  1.7977E-01 -1.6742E-03
  1781      6.1088E-01   -4.5995E-01 -3.1630E-03  -3.9592E-01  1.1684E-03  1.7863E-01 -1.8343E-03
  1782      6.1702E-01   -4.6033E-01 -2.7551E-03  -4.0163E-01  1.5253E-03  1.7719E-01 -1.9897E-03
  1783      6.2323E-01   -4.6006E-01 -2.3482E-03  -4.0682E-01  1.8759E-03  1.7545E-01 -2.1400E-03
  1784      6.2949E-01   -4.5915E-01 -1.9428E-03  -4.1148E-01  2.2199E-03  1.7339E-01 -2.2851E-03
  1785      6.3582E-01   -4.5759E-01 -1.5396E-03  -4.1561E-01  2.5567E-03  1.7102E-01 -2.4249E-03
  1786      6.4221E-01   -4.5537E-01 -1.1391E-03  -4.1919E-01  2.8861E-03  1.6835E-01 -2.5591E-03
  1787      6.4866E-01   -4.5249E-01 -7.4176E-04  -4.2221E-01  3.2075E-03  1.6538E-01 -2.6875E-03
  1788      6.5518E-01   -4.4896E-01 -3.4822E-04  -4.2467E-01  3.5206E-03  1.6210E-01 -2.8101E-03
  1789      6.6176E-01   -4.4476E-01  4.1026E-05  -4.2655E-01  3.8249E-03  1.5853E-01 -2.9267E-03
  1790      6.6841E-01   -4.3991E-01  4.2548E-04  -4.2784E-01  4.1203E-03  1.5465E-01 -3.0371E-03
  1791      6.7513E-01   -4.3441E-01  8.0465E-04  -4.2855E-01  4.4062E-03  1.5049E-01 -3.1413E-03
  1792      6.8192E-01   -4.2825E-01  1.1781E-03  -4.2867E-01  4.6825E-03  1.4603E-01 -3.2391E-03
  1793      6.8877E-01   -4.2144E-01  1.5453E-03  -4.2819E-01  4.9487E-03  1.4130E-01 -3.3305E-03
  1794      6.9569E-01   -4.1398E-01  1.9058E-03  -4.2711E-01  5.2048E-03  1.3628E-01 -3.4154E-03
  1795      7.0268E-01   -4.0589E-01  2.2593E-03  -4.2542E-01  5.4503E-03  1.3099E-01 -3.4937E-03
  1796      7.0975E-01   -3.9716E-01  2.6054E-03  -4.2312E-01  5.6851E-03  1.2544E-01 -3.5654E-03
  1797      7.1688E-01   -3.8781E-01  2.9436E-03  -4.2022E-01  5.9089E-03  1.1963E-01 -3.6305E-03
  1798      7.2408E-01   -3.7784E-01  3.2736E-03  -4.1670E-01  6.1217E-03  1.1356E-01 -3.6889E-03
  1799      7.3136E-01   -3.6726E-01  3.5951E-03  -4.1258E-01  6.3231E-03  1.0726E-01 -3.7406E-03
  1800      7.3871E-01   -3.5608E-01  3.9077E-03  -4.0785E-01  6.5132E-03  1.0071E-01 -3.7856E-03
  1801      7.4614E-01   -3.4431E-01  4.2112E-03  -4.0251E-01  6.6917E-03  9.3939E-02 -3.8240E-03
  1802      7.5363E-01   -3.3196E-01  4.5053E-03  -3.9657E-01  6.8585E-03  8.6948E-02 -3.8557E-03
  1803      7.6121E-01   -3.1906E-01  4.7898E-03  -3.9003E-01  7.0136E-03  7.9747E-02 -3.8809E-03
  1804      7.6886E-01   -3.0560E-01  5.0643E-03  -3.8290E-01  7.1569E-03  7.2347E-02 -3.8995E-03
  1805      7.7659E-01   -2.9160E-01  5.3287E-03  -3.7518E-01  7.2885E-03  6.4758E-02 -3.9116E-03
  1806      7.8439E-01   -2.7708E-01  5.5829E-03  -3.6687E-01  7.4081E-03  5.6989E-02 -3.9173E-03
  1807      7.9227E-01   -2.6205E-01  5.8265E-03  -3.5799E-01  7.5160E-03  4.9053E-02 -3.9167E-03
  1808      8.0024E-01   -2.4653E-01  6.0596E-03  -3.4854E-01  7.6120E-03  4.0959E-02 -3.9099E-03
  1809      8.0828E-01   -2.3054E-01  6.2819E-03  -3.3854E-01  7.6963E-03  3.2720E-02 -3.8969E-03
  1810      8.1640E-01   -2.1409E-01  6.4934E-03  -3.2798E-01  7.7689E-03  2.4347E-02 -3.8779E-03
  1811      8.2461E-01   -1.9720E-01  6.6939E-03  -3.1688E-01  7.8298E-03  1.5852E-02 -3.8530E-03
  1812      8.3290E-01   -1.7988E-01  6.8834E-03  -3.0526E-01  7.8792E-03  7.2477E-03 -3.8223E-03
  1813      8.4127E-01   -1.6217E-01  7.0619E-03  -2.9311E-01  7.9172E-03 -1.4542E-03 -3.7860E-03
  1814      8.4972E-01   -1.4407E-01  7.2293E-03  -2.8047E-01  7.9440E-03 -1.0241E-02 -3.7443E-03
  1815      8.5826E-01   -1.2561E-01  7.3856E-03  -2.6733E-01  7.9596E-03 -1.9099E-02 -3.6971E-03
  1816      8.6689E-01   -1.0681E-01  7.5309E-03  -2.5371E-01  7.9642E-03 -2.8016E-02 -3.6448E-03
  1817      8.7560E-01   -8.7692E-02  7.6650E-03  -2.3963E-01  7.9580E-03 -3.6979E-02 -3.5875E-03
  1818      8.8440E-01   -6.8270E-02  7.7882E-03  -2.2510E-01  7.9412E-03 -4.5974E-02 -3.5253E-03
  1819      8.9329E-01   -4.8569E-02  7.9004E-03  -2.1013E-01  7.9140E-03 -5.4988E-02 -3.4585E-03
  1820      9.0226E-01   -2.8613E-02  8.0018E-03  -1.9475E-01  7.8767E-03 -6.4007E-02 -3.3871E-03
  1821      9.1133E-01   -8.4217E-03  8.0923E-03  -1.7896E-01  7.8293E-03 -7.3019E-02 -3.3115E-03
  1822      9.2049E-01    1.1981E-02  8.1722E-03  -1.6279E-01  7.7723E-03 -8.2009E-02 -3.2318E-03
  1823      9.2974E-01    3.2573E-02  8.2415E-03  -1.4625E-01  7.7058E-03 -9.0965E-02 -3.1481E-03
  1824      9.3909E-01    5.3332E-02  8.3004E-03  -1.2937E-01  7.6302E-03 -9.9871E-02 -3.0607E-03
  1825      9.4852E-01    7.4234E-02  8.3490E-03  -1.1215E-01  7.5456E-03 -1.0872E-01 -2.9697E-03
  1826      9.5806E-01    9.5256E-02  8.3874E-03  -9.4621E-02  7.4523E-03 -1.1748E-01 -2.8754E-03
  1827      9.6769E-01    1.1638E-01  8.4160E-03  -7.6798E-02  7.3507E-03 -1.2616E-01 -2.7780E-03
  1828      9.7741E-01    1.3757E-01  8.4347E-03  -5.8701E-02  7.2411E-03 -1.3474E-01 -2.6777E-03
  1829      9.8723E-01    1.5881E-01  8.4439E-03  -4.0351E-02  7.1236E-03 -1.4320E-01 -2.5746E-03
  1830      9.9716E-01    1.8009E-01  8.4437E-03  -2.1766E-02  6.9988E-03 -1.5154E-01 -2.4691E-03
  1831      1.0072E+00    2.0136E-01  8.4344E-03  -2.9672E-03  6.8668E-03 -1.5973E-01 -2.3612E-03
  1832      1.0173E+00    2.2262E-01  8.4161E-03   1.6025E-02  6.7280E-03 -1.6776E-01 -2.2512E-03
  1833      1.0275E+00    2.4384E-01  8.3891E-03   3.5190E-02  6.5827E-03 -1.7563E-01 -2.1393E-03
  1834      1.0379E+00    2.6500E-01  8.3537E-03   5.4507E-02  6.4312E-03 -1.8332E-01 -2.0257E-03
  1835      1.0483E+00    2.8607E-01  8.3100E-03   7.3955E-02  6.2739E-03 -1.9082E-01 -1.9106E-03
  1836      1.0588E+00    3.0703E-01  8.2584E-03   9.3514E-02  6.1110E-03 -1.9812E-01 -1.7942E-03
  1837      1.0695E+00    3.2785E-01  8.1990E-03   1.1316E-01  5.9430E-03 -2.0520E-01 -1.6767E-03
  1838      1.0802E+00    3.4853E-01  8.1322E-03   1.3288E-01  5.7701E-03 -2.1205E-01 -1.5584E-03
  1839      1.0911E+00    3.6903E-01  8.0583E-03   1.5264E-01  5.5928E-03 -2.1866E-01 -1.4393E-03
  1840      1.1020E+00    3.8934E-01  7.9774E-03   1.7243E-01  5.4112E-03 -2.2503E-01 -1.3197E-03
  1841      1.1131E+00    4.0944E-01  7.8899E-03   1.9222E-01  5.2258E-03 -2.3113E-01 -1.1998E-03
  1842      1.1243E+00    4.2929E-01  7.7960E-03   2.1200E-01  5.0368E-03 -2.3697E-01 -1.0798E-03
  1843      1.1356E+00    4.4889E-01  7.6960E-03   2.3174E-01  4.8447E-03 -2.4252E-01 -9.5977E-04
  1844      1.1470E+00    4.6822E-01  7.5903E-03   2.5142E-01  4.6497E-03 -2.4779E-01 -8.4001E-04
  1845      1.1585E+00    4.8725E-01  7.4790E-03   2.7103E-01  4.4522E-03 -2.5276E-01 -7.2066E-04
  1846      1.1702E+00    5.0597E-01  7.3625E-03   2.9053E-01  4.2524E-03 -2.5742E-01 -6.0188E-04
  1847      1.1819E+00    5.2435E-01  7.2411E-03   3.0992E-01  4.0507E-03 -2.6176E-01 -4.8384E-04
  1848      1.1938E+00    5.4239E-01  7.1150E-03   3.2917E-01  3.8474E-03 -2.6579E-01 -3.6670E-04
  1849      1.2058E+00    5.6006E-01  6.9845E-03   3.4826E-01  3.6429E-03 -2.6948E-01 -2.5063E-04
  1850      1.2179E+00    5.7735E-01  6.8500E-03   3.6717E-01  3.4373E-03 -2.7283E-01 -1.3578E-04
  1851      1.2302E+00    5.9425E-01  6.7117E-03   3.8589E-01  3.2311E-03 -2.7584E-01 -2.2289E-05
  1852      1.2425E+00    6.1073E-01  6.5699E-03   4.0439E-01  3.0244E-03 -2.7849E-01  8.9693E-05
  1853      1.2550E+00    6.2678E-01  6.4248E-03   4.2266E-01  2.8177E-03 -2.8079E-01  2.0003E-04
  1854      1.2676E+00    6.4239E-01  6.2767E-03   4.4068E-01  2.6111E-03 -2.8273E-01  3.0859E-04
  1855      1.2804E+00    6.5754E-01  6.1260E-03   4.5843E-01  2.4050E-03 -2.8430E-01  4.1524E-04
  1856      1.2932E+00    6.7223E-01  5.9729E-03   4.7589E-01  2.1996E-03 -2.8550E-01  5.1987E-04
  1857      1.3062E+00    6.8644E-01  5.8176E-03   4.9305E-01  1.9951E-03 -2.8633E-01  6.2235E-04
  1858      1.3194E+00    7.0016E-01  5.6605E-03   5.0989E-01  1.7919E-03 -2.8677E-01  7.2257E-04
  1859      1.3326E+00    7.1337E-01  5.5017E-03   5.2640E-01  1.5902E-03 -2.8683E-01  8.2044E-04
  1860      1.3460E+00    7.2608E-01  5.3416E-03   5.4256E-01  1.3901E-03 -2.8651E-01  9.1585E-04
  1861      1.3595E+00    7.3826E-01  5.1803E-03   5.5836E-01  1.1920E-03 -2.8581E-01  1.0087E-03
  1862      1.3732E+00    7.4992E-01  5.0182E-03   5.7377E-01  9.9610E-04 -2.8471E-01  1.0989E-03
  1863      1.3870E+00    7.6103E-01  4.8554E-03   5.8880E-01  8.0253E-04 -2.8323E-01  1.1864E-03
  1864      1.4010E+00    7.7161E-01  4.6923E-03   6.0342E-01  6.1153E-04 -2.8135E-01  1.2711E-03
  1865      1.4150E+00    7.8164E-01  4.5290E-03   6.1763E-01  4.2331E-04 -2.7909E-01  1.3529E-03
  1866      1.4293E+00    7.9111E-01  4.3658E-03   6.3141E-01  2.3806E-04 -2.7644E-01  1.4318E-03
  1867      1.4436E+00    8.0002E-01  4.2028E-03   6.4475E-01  5.5937E-05 -2.7340E-01  1.5078E-03
  1868      1.4581E+00    8.0836E-01  4.0403E-03   6.5764E-01 -1.2287E-04 -2.6998E-01  1.5806E-03
