#                             P           Q
#                R                 5s 
   333      7.2790E-07   5.2403E-06 -6.0108E-09
   334      7.3522E-07   5.2930E-06 -6.1322E-09
   335      7.4261E-07   5.3462E-06 -6.2561E-09
   336      7.5007E-07   5.3999E-06 -6.3824E-09
   337      7.5761E-07   5.4542E-06 -6.5114E-09
   338      7.6522E-07   5.5090E-06 -6.6429E-09
   339      7.7292E-07   5.5644E-06 -6.7771E-09
   340      7.8068E-07   5.6203E-06 -6.9140E-09
   341      7.8853E-07   5.6768E-06 -7.0537E-09
   342      7.9645E-07   5.7338E-06 -7.1962E-09
   343      8.0446E-07   5.7914E-06 -7.3415E-09
   344      8.1254E-07   5.8496E-06 -7.4898E-09
   345      8.2071E-07   5.9084E-06 -7.6411E-09
   346      8.2896E-07   5.9678E-06 -7.7955E-09
   347      8.3729E-07   6.0278E-06 -7.9530E-09
   348      8.4570E-07   6.0884E-06 -8.1136E-09
   349      8.5420E-07   6.1496E-06 -8.2775E-09
   350      8.6279E-07   6.2114E-06 -8.4447E-09
   351      8.7146E-07   6.2738E-06 -8.6153E-09
   352      8.8022E-07   6.3368E-06 -8.7894E-09
   353      8.8906E-07   6.4005E-06 -8.9669E-09
   354      8.9800E-07   6.4649E-06 -9.1480E-09
   355      9.0702E-07   6.5298E-06 -9.3328E-09
   356      9.1614E-07   6.5955E-06 -9.5214E-09
   357      9.2535E-07   6.6617E-06 -9.7137E-09
   358      9.3465E-07   6.7287E-06 -9.9099E-09
   359      9.4404E-07   6.7963E-06 -1.0110E-08
   360      9.5353E-07   6.8646E-06 -1.0314E-08
   361      9.6311E-07   6.9336E-06 -1.0523E-08
   362      9.7279E-07   7.0033E-06 -1.0735E-08
   363      9.8257E-07   7.0737E-06 -1.0952E-08
   364      9.9244E-07   7.1448E-06 -1.1173E-08
   365      1.0024E-06   7.2166E-06 -1.1399E-08
   366      1.0125E-06   7.2891E-06 -1.1629E-08
   367      1.0227E-06   7.3624E-06 -1.1864E-08
   368      1.0329E-06   7.4363E-06 -1.2104E-08
   369      1.0433E-06   7.5111E-06 -1.2348E-08
   370      1.0538E-06   7.5866E-06 -1.2598E-08
   371      1.0644E-06   7.6628E-06 -1.2852E-08
   372      1.0751E-06   7.7398E-06 -1.3112E-08
   373      1.0859E-06   7.8176E-06 -1.3377E-08
   374      1.0968E-06   7.8962E-06 -1.3647E-08
   375      1.1078E-06   7.9755E-06 -1.3923E-08
   376      1.1190E-06   8.0557E-06 -1.4204E-08
   377      1.1302E-06   8.1367E-06 -1.4491E-08
   378      1.1416E-06   8.2184E-06 -1.4784E-08
   379      1.1531E-06   8.3010E-06 -1.5082E-08
   380      1.1646E-06   8.3844E-06 -1.5387E-08
   381      1.1763E-06   8.4687E-06 -1.5698E-08
   382      1.1882E-06   8.5538E-06 -1.6015E-08
   383      1.2001E-06   8.6398E-06 -1.6338E-08
   384      1.2122E-06   8.7266E-06 -1.6668E-08
   385      1.2244E-06   8.8143E-06 -1.7005E-08
   386      1.2367E-06   8.9029E-06 -1.7348E-08
   387      1.2491E-06   8.9924E-06 -1.7699E-08
   388      1.2616E-06   9.0828E-06 -1.8056E-08
   389      1.2743E-06   9.1740E-06 -1.8421E-08
   390      1.2871E-06   9.2662E-06 -1.8793E-08
   391      1.3001E-06   9.3594E-06 -1.9173E-08
   392      1.3131E-06   9.4534E-06 -1.9560E-08
   393      1.3263E-06   9.5484E-06 -1.9955E-08
   394      1.3397E-06   9.6444E-06 -2.0358E-08
   395      1.3531E-06   9.7413E-06 -2.0770E-08
   396      1.3667E-06   9.8392E-06 -2.1189E-08
   397      1.3805E-06   9.9381E-06 -2.1617E-08
   398      1.3943E-06   1.0038E-05 -2.2054E-08
   399      1.4083E-06   1.0139E-05 -2.2499E-08
   400      1.4225E-06   1.0241E-05 -2.2954E-08
   401      1.4368E-06   1.0344E-05 -2.3417E-08
   402      1.4512E-06   1.0448E-05 -2.3890E-08
   403      1.4658E-06   1.0553E-05 -2.4373E-08
   404      1.4806E-06   1.0659E-05 -2.4865E-08
   405      1.4954E-06   1.0766E-05 -2.5368E-08
   406      1.5105E-06   1.0874E-05 -2.5880E-08
   407      1.5256E-06   1.0983E-05 -2.6403E-08
   408      1.5410E-06   1.1094E-05 -2.6936E-08
