#                            P           Q            P           Q            P           Q
#                R                5p-                      5p                       6s 
   228      1.7285E-07  4.2043E-10  1.1432E-06   1.3358E-11 -2.8209E-15   2.4181E-06 -8.5110E-10
   229      1.7458E-07  4.2892E-10  1.1547E-06   1.3627E-11 -2.9069E-15   2.4424E-06 -8.6829E-10
   230      1.7634E-07  4.3759E-10  1.1663E-06   1.3903E-11 -2.9954E-15   2.4669E-06 -8.8583E-10
   231      1.7811E-07  4.4643E-10  1.1781E-06   1.4184E-11 -3.0866E-15   2.4917E-06 -9.0373E-10
   232      1.7990E-07  4.5544E-10  1.1899E-06   1.4470E-11 -3.1806E-15   2.5167E-06 -9.2198E-10
   233      1.8171E-07  4.6464E-10  1.2019E-06   1.4762E-11 -3.2775E-15   2.5420E-06 -9.4061E-10
   234      1.8353E-07  4.7403E-10  1.2139E-06   1.5061E-11 -3.3773E-15   2.5676E-06 -9.5961E-10
   235      1.8538E-07  4.8361E-10  1.2261E-06   1.5365E-11 -3.4801E-15   2.5934E-06 -9.7900E-10
   236      1.8724E-07  4.9338E-10  1.2385E-06   1.5675E-11 -3.5861E-15   2.6195E-06 -9.9877E-10
   237      1.8912E-07  5.0334E-10  1.2509E-06   1.5992E-11 -3.6953E-15   2.6458E-06 -1.0189E-09
   238      1.9102E-07  5.1351E-10  1.2635E-06   1.6315E-11 -3.8079E-15   2.6724E-06 -1.0395E-09
   239      1.9294E-07  5.2389E-10  1.2762E-06   1.6645E-11 -3.9238E-15   2.6992E-06 -1.0605E-09
   240      1.9488E-07  5.3447E-10  1.2890E-06   1.6981E-11 -4.0433E-15   2.7264E-06 -1.0820E-09
   241      1.9684E-07  5.4527E-10  1.3020E-06   1.7324E-11 -4.1665E-15   2.7538E-06 -1.1038E-09
   242      1.9882E-07  5.5628E-10  1.3150E-06   1.7674E-11 -4.2934E-15   2.7814E-06 -1.1261E-09
   243      2.0082E-07  5.6752E-10  1.3283E-06   1.8031E-11 -4.4241E-15   2.8094E-06 -1.1489E-09
   244      2.0284E-07  5.7898E-10  1.3416E-06   1.8395E-11 -4.5589E-15   2.8376E-06 -1.1721E-09
   245      2.0488E-07  5.9068E-10  1.3551E-06   1.8767E-11 -4.6977E-15   2.8661E-06 -1.1957E-09
   246      2.0693E-07  6.0261E-10  1.3687E-06   1.9146E-11 -4.8408E-15   2.8949E-06 -1.2199E-09
   247      2.0901E-07  6.1479E-10  1.3825E-06   1.9533E-11 -4.9882E-15   2.9240E-06 -1.2445E-09
   248      2.1112E-07  6.2720E-10  1.3964E-06   1.9927E-11 -5.1401E-15   2.9534E-06 -1.2697E-09
   249      2.1324E-07  6.3987E-10  1.4104E-06   2.0330E-11 -5.2966E-15   2.9831E-06 -1.2953E-09
   250      2.1538E-07  6.5280E-10  1.4246E-06   2.0740E-11 -5.4579E-15   3.0131E-06 -1.3215E-09
   251      2.1754E-07  6.6599E-10  1.4389E-06   2.1159E-11 -5.6242E-15   3.0434E-06 -1.3482E-09
   252      2.1973E-07  6.7944E-10  1.4533E-06   2.1587E-11 -5.7954E-15   3.0740E-06 -1.3754E-09
   253      2.2194E-07  6.9317E-10  1.4680E-06   2.2023E-11 -5.9719E-15   3.1049E-06 -1.4032E-09
   254      2.2417E-07  7.0717E-10  1.4827E-06   2.2468E-11 -6.1538E-15   3.1361E-06 -1.4316E-09
   255      2.2642E-07  7.2146E-10  1.4976E-06   2.2922E-11 -6.3412E-15   3.1676E-06 -1.4605E-09
   256      2.2870E-07  7.3603E-10  1.5127E-06   2.3385E-11 -6.5343E-15   3.1994E-06 -1.4900E-09
   257      2.3100E-07  7.5090E-10  1.5279E-06   2.3857E-11 -6.7333E-15   3.2316E-06 -1.5201E-09
   258      2.3332E-07  7.6607E-10  1.5432E-06   2.4339E-11 -6.9384E-15   3.2640E-06 -1.5508E-09
   259      2.3566E-07  7.8154E-10  1.5587E-06   2.4831E-11 -7.1497E-15   3.2968E-06 -1.5821E-09
   260      2.3803E-07  7.9733E-10  1.5744E-06   2.5332E-11 -7.3674E-15   3.3300E-06 -1.6141E-09
   261      2.4042E-07  8.1344E-10  1.5902E-06   2.5844E-11 -7.5918E-15   3.3634E-06 -1.6467E-09
   262      2.4284E-07  8.2987E-10  1.6062E-06   2.6366E-11 -7.8230E-15   3.3973E-06 -1.6800E-09
   263      2.4528E-07  8.4664E-10  1.6223E-06   2.6899E-11 -8.0613E-15   3.4314E-06 -1.7139E-09
   264      2.4775E-07  8.6374E-10  1.6386E-06   2.7442E-11 -8.3068E-15   3.4659E-06 -1.7485E-09
   265      2.5024E-07  8.8119E-10  1.6551E-06   2.7997E-11 -8.5597E-15   3.5007E-06 -1.7838E-09
   266      2.5275E-07  8.9899E-10  1.6717E-06   2.8562E-11 -8.8204E-15   3.5359E-06 -1.8199E-09
   267      2.5529E-07  9.1715E-10  1.6885E-06   2.9139E-11 -9.0890E-15   3.5714E-06 -1.8566E-09
   268      2.5786E-07  9.3568E-10  1.7055E-06   2.9728E-11 -9.3658E-15   3.6073E-06 -1.8942E-09
   269      2.6045E-07  9.5458E-10  1.7227E-06   3.0328E-11 -9.6511E-15   3.6436E-06 -1.9324E-09
   270      2.6307E-07  9.7386E-10  1.7400E-06   3.0941E-11 -9.9450E-15   3.6802E-06 -1.9715E-09
   271      2.6571E-07  9.9354E-10  1.7575E-06   3.1566E-11 -1.0248E-14   3.7172E-06 -2.0113E-09
   272      2.6838E-07  1.0136E-09  1.7751E-06   3.2204E-11 -1.0560E-14   3.7545E-06 -2.0519E-09
   273      2.7108E-07  1.0341E-09  1.7930E-06   3.2854E-11 -1.0882E-14   3.7923E-06 -2.0934E-09
   274      2.7380E-07  1.0550E-09  1.8110E-06   3.3518E-11 -1.1213E-14   3.8304E-06 -2.1356E-09
   275      2.7655E-07  1.0763E-09  1.8292E-06   3.4195E-11 -1.1554E-14   3.8689E-06 -2.1788E-09
   276      2.7933E-07  1.0980E-09  1.8476E-06   3.4886E-11 -1.1906E-14   3.9078E-06 -2.2228E-09
   277      2.8214E-07  1.1202E-09  1.8661E-06   3.5591E-11 -1.2269E-14   3.9470E-06 -2.2677E-09
   278      2.8498E-07  1.1428E-09  1.8849E-06   3.6310E-11 -1.2643E-14   3.9867E-06 -2.3135E-09
   279      2.8784E-07  1.1659E-09  1.9038E-06   3.7043E-11 -1.3028E-14   4.0268E-06 -2.3603E-09
   280      2.9073E-07  1.1895E-09  1.9230E-06   3.7792E-11 -1.3424E-14   4.0672E-06 -2.4079E-09
   281      2.9365E-07  1.2135E-09  1.9423E-06   3.8555E-11 -1.3833E-14   4.1081E-06 -2.4566E-09
   282      2.9661E-07  1.2380E-09  1.9618E-06   3.9334E-11 -1.4254E-14   4.1494E-06 -2.5062E-09
   283      2.9959E-07  1.2630E-09  1.9815E-06   4.0128E-11 -1.4689E-14   4.1911E-06 -2.5568E-09
   284      3.0260E-07  1.2885E-09  2.0014E-06   4.0939E-11 -1.5136E-14   4.2332E-06 -2.6085E-09
   285      3.0564E-07  1.3146E-09  2.0216E-06   4.1766E-11 -1.5597E-14   4.2758E-06 -2.6612E-09
   286      3.0871E-07  1.3411E-09  2.0419E-06   4.2610E-11 -1.6072E-14   4.3188E-06 -2.7149E-09
   287      3.1181E-07  1.3682E-09  2.0624E-06   4.3471E-11 -1.6561E-14   4.3622E-06 -2.7698E-09
   288      3.1495E-07  1.3959E-09  2.0831E-06   4.4349E-11 -1.7066E-14   4.4060E-06 -2.8257E-09
   289      3.1811E-07  1.4241E-09  2.1041E-06   4.5245E-11 -1.7585E-14   4.4503E-06 -2.8828E-09
   290      3.2131E-07  1.4528E-09  2.1252E-06   4.6159E-11 -1.8121E-14   4.4950E-06 -2.9411E-09
   291      3.2454E-07  1.4822E-09  2.1466E-06   4.7091E-11 -1.8673E-14   4.5402E-06 -3.0005E-09
   292      3.2780E-07  1.5121E-09  2.1681E-06   4.8042E-11 -1.9241E-14   4.5858E-06 -3.0611E-09
   293      3.3109E-07  1.5427E-09  2.1899E-06   4.9013E-11 -1.9827E-14   4.6319E-06 -3.1229E-09
   294      3.3442E-07  1.5738E-09  2.2119E-06   5.0003E-11 -2.0431E-14   4.6784E-06 -3.1860E-09
   295      3.3778E-07  1.6056E-09  2.2342E-06   5.1013E-11 -2.1054E-14   4.7255E-06 -3.2504E-09
   296      3.4118E-07  1.6381E-09  2.2566E-06   5.2044E-11 -2.1695E-14   4.7730E-06 -3.3160E-09
   297      3.4461E-07  1.6712E-09  2.2793E-06   5.3095E-11 -2.2355E-14   4.8209E-06 -3.3830E-09
   298      3.4807E-07  1.7049E-09  2.3022E-06   5.4168E-11 -2.3036E-14   4.8694E-06 -3.4514E-09
   299      3.5157E-07  1.7394E-09  2.3253E-06   5.5262E-11 -2.3738E-14   4.9183E-06 -3.5211E-09
   300      3.5510E-07  1.7745E-09  2.3487E-06   5.6378E-11 -2.4461E-14   4.9677E-06 -3.5922E-09
   301      3.5867E-07  1.8103E-09  2.3723E-06   5.7517E-11 -2.5206E-14   5.0177E-06 -3.6648E-09
   302      3.6227E-07  1.8469E-09  2.3962E-06   5.8679E-11 -2.5973E-14   5.0681E-06 -3.7388E-09
   303      3.6592E-07  1.8842E-09  2.4202E-06   5.9865E-11 -2.6764E-14   5.1190E-06 -3.8143E-09
   304      3.6959E-07  1.9223E-09  2.4446E-06   6.1074E-11 -2.7579E-14   5.1705E-06 -3.8914E-09
   305      3.7331E-07  1.9611E-09  2.4691E-06   6.2308E-11 -2.8419E-14   5.2224E-06 -3.9700E-09
   306      3.7706E-07  2.0007E-09  2.4940E-06   6.3566E-11 -2.9285E-14   5.2749E-06 -4.0502E-09
   307      3.8085E-07  2.0412E-09  2.5190E-06   6.4851E-11 -3.0177E-14   5.3279E-06 -4.1320E-09
   308      3.8468E-07  2.0824E-09  2.5443E-06   6.6161E-11 -3.1096E-14   5.3815E-06 -4.2155E-09
   309      3.8854E-07  2.1245E-09  2.5699E-06   6.7497E-11 -3.2043E-14   5.4356E-06 -4.3007E-09
   310      3.9245E-07  2.1674E-09  2.5957E-06   6.8861E-11 -3.3018E-14   5.4902E-06 -4.3875E-09
   311      3.9639E-07  2.2112E-09  2.6218E-06   7.0252E-11 -3.4024E-14   5.5454E-06 -4.4762E-09
   312      4.0038E-07  2.2558E-09  2.6482E-06   7.1671E-11 -3.5060E-14   5.6011E-06 -4.5666E-09
   313      4.0440E-07  2.3014E-09  2.6748E-06   7.3119E-11 -3.6128E-14   5.6574E-06 -4.6588E-09
   314      4.0846E-07  2.3479E-09  2.7017E-06   7.4596E-11 -3.7228E-14   5.7143E-06 -4.7530E-09
   315      4.1257E-07  2.3953E-09  2.7288E-06   7.6103E-11 -3.8362E-14   5.7717E-06 -4.8490E-09
   316      4.1672E-07  2.4437E-09  2.7562E-06   7.7640E-11 -3.9530E-14   5.8297E-06 -4.9469E-09
   317      4.2090E-07  2.4931E-09  2.7839E-06   7.9209E-11 -4.0734E-14   5.8883E-06 -5.0469E-09
   318      4.2513E-07  2.5434E-09  2.8119E-06   8.0809E-11 -4.1975E-14   5.9475E-06 -5.1488E-09
   319      4.2941E-07  2.5948E-09  2.8402E-06   8.2441E-11 -4.3253E-14   6.0072E-06 -5.2528E-09
   320      4.3372E-07  2.6472E-09  2.8687E-06   8.4107E-11 -4.4570E-14   6.0676E-06 -5.3589E-09
   321      4.3808E-07  2.7007E-09  2.8976E-06   8.5806E-11 -4.5927E-14   6.1286E-06 -5.4672E-09
   322      4.4248E-07  2.7553E-09  2.9267E-06   8.7539E-11 -4.7326E-14   6.1902E-06 -5.5776E-09
   323      4.4693E-07  2.8109E-09  2.9561E-06   8.9307E-11 -4.8767E-14   6.2524E-06 -5.6903E-09
   324      4.5142E-07  2.8677E-09  2.9858E-06   9.1112E-11 -5.0253E-14   6.3152E-06 -5.8053E-09
   325      4.5596E-07  2.9256E-09  3.0158E-06   9.2952E-11 -5.1783E-14   6.3787E-06 -5.9225E-09
   326      4.6054E-07  2.9847E-09  3.0461E-06   9.4830E-11 -5.3360E-14   6.4428E-06 -6.0422E-09
   327      4.6517E-07  3.0450E-09  3.0767E-06   9.6746E-11 -5.4985E-14   6.5076E-06 -6.1642E-09
   328      4.6985E-07  3.1065E-09  3.1077E-06   9.8700E-11 -5.6660E-14   6.5730E-06 -6.2888E-09
   329      4.7457E-07  3.1693E-09  3.1389E-06   1.0069E-10 -5.8385E-14   6.6390E-06 -6.4158E-09
   330      4.7934E-07  3.2333E-09  3.1704E-06   1.0273E-10 -6.0163E-14   6.7058E-06 -6.5454E-09
   331      4.8415E-07  3.2986E-09  3.2023E-06   1.0480E-10 -6.1996E-14   6.7731E-06 -6.6776E-09
   332      4.8902E-07  3.3653E-09  3.2345E-06   1.0692E-10 -6.3884E-14   6.8412E-06 -6.8125E-09
   333      4.9393E-07  3.4333E-09  3.2670E-06   1.0908E-10 -6.5829E-14   6.9100E-06 -6.9502E-09
   334      4.9890E-07  3.5026E-09  3.2998E-06   1.1128E-10 -6.7834E-14   6.9794E-06 -7.0906E-09
   335      5.0391E-07  3.5734E-09  3.3330E-06   1.1353E-10 -6.9900E-14   7.0496E-06 -7.2338E-09
   336      5.0898E-07  3.6456E-09  3.3665E-06   1.1583E-10 -7.2028E-14   7.1204E-06 -7.3799E-09
   337      5.1409E-07  3.7192E-09  3.4003E-06   1.1817E-10 -7.4222E-14   7.1920E-06 -7.5290E-09
   338      5.1926E-07  3.7943E-09  3.4345E-06   1.2055E-10 -7.6482E-14   7.2643E-06 -7.6811E-09
   339      5.2448E-07  3.8710E-09  3.4690E-06   1.2299E-10 -7.8812E-14   7.3373E-06 -7.8363E-09
   340      5.2975E-07  3.9492E-09  3.5039E-06   1.2547E-10 -8.1212E-14   7.4110E-06 -7.9946E-09
   341      5.3507E-07  4.0290E-09  3.5391E-06   1.2801E-10 -8.3685E-14   7.4855E-06 -8.1561E-09
   342      5.4045E-07  4.1104E-09  3.5746E-06   1.3059E-10 -8.6234E-14   7.5607E-06 -8.3208E-09
   343      5.4588E-07  4.1934E-09  3.6106E-06   1.3323E-10 -8.8860E-14   7.6367E-06 -8.4889E-09
   344      5.5137E-07  4.2781E-09  3.6469E-06   1.3592E-10 -9.1566E-14   7.7134E-06 -8.6604E-09
   345      5.5691E-07  4.3645E-09  3.6835E-06   1.3867E-10 -9.4354E-14   7.7910E-06 -8.8354E-09
   346      5.6251E-07  4.4527E-09  3.7205E-06   1.4147E-10 -9.7228E-14   7.8693E-06 -9.0138E-09
   347      5.6816E-07  4.5426E-09  3.7579E-06   1.4433E-10 -1.0019E-13   7.9484E-06 -9.1959E-09
   348      5.7387E-07  4.6344E-09  3.7957E-06   1.4724E-10 -1.0324E-13   8.0282E-06 -9.3817E-09
   349      5.7964E-07  4.7280E-09  3.8338E-06   1.5022E-10 -1.0638E-13   8.1089E-06 -9.5712E-09
   350      5.8546E-07  4.8235E-09  3.8724E-06   1.5325E-10 -1.0962E-13   8.1904E-06 -9.7646E-09
   351      5.9135E-07  4.9210E-09  3.9113E-06   1.5635E-10 -1.1296E-13   8.2727E-06 -9.9618E-09
   352      5.9729E-07  5.0204E-09  3.9506E-06   1.5951E-10 -1.1640E-13   8.3559E-06 -1.0163E-08
   353      6.0329E-07  5.1218E-09  3.9903E-06   1.6273E-10 -1.1995E-13   8.4399E-06 -1.0368E-08
   354      6.0936E-07  5.2253E-09  4.0304E-06   1.6602E-10 -1.2360E-13   8.5247E-06 -1.0578E-08
   355      6.1548E-07  5.3308E-09  4.0709E-06   1.6937E-10 -1.2736E-13   8.6103E-06 -1.0791E-08
   356      6.2167E-07  5.4385E-09  4.1118E-06   1.7279E-10 -1.3124E-13   8.6969E-06 -1.1009E-08
   357      6.2791E-07  5.5484E-09  4.1531E-06   1.7628E-10 -1.3524E-13   8.7843E-06 -1.1232E-08
   358      6.3422E-07  5.6605E-09  4.1949E-06   1.7984E-10 -1.3936E-13   8.8726E-06 -1.1459E-08
   359      6.4060E-07  5.7748E-09  4.2370E-06   1.8348E-10 -1.4360E-13   8.9617E-06 -1.1690E-08
   360      6.4704E-07  5.8915E-09  4.2796E-06   1.8718E-10 -1.4798E-13   9.0518E-06 -1.1926E-08
   361      6.5354E-07  6.0105E-09  4.3226E-06   1.9096E-10 -1.5248E-13   9.1428E-06 -1.2167E-08
   362      6.6011E-07  6.1319E-09  4.3661E-06   1.9482E-10 -1.5713E-13   9.2347E-06 -1.2413E-08
   363      6.6674E-07  6.2558E-09  4.4100E-06   1.9876E-10 -1.6191E-13   9.3275E-06 -1.2664E-08
   364      6.7344E-07  6.3821E-09  4.4543E-06   2.0277E-10 -1.6684E-13   9.4212E-06 -1.2920E-08
   365      6.8021E-07  6.5111E-09  4.4990E-06   2.0687E-10 -1.7192E-13   9.5159E-06 -1.3181E-08
   366      6.8705E-07  6.6426E-09  4.5443E-06   2.1105E-10 -1.7716E-13   9.6115E-06 -1.3447E-08
   367      6.9395E-07  6.7768E-09  4.5899E-06   2.1531E-10 -1.8255E-13   9.7081E-06 -1.3719E-08
   368      7.0093E-07  6.9137E-09  4.6361E-06   2.1966E-10 -1.8811E-13   9.8057E-06 -1.3996E-08
   369      7.0797E-07  7.0533E-09  4.6827E-06   2.2410E-10 -1.9384E-13   9.9042E-06 -1.4278E-08
   370      7.1509E-07  7.1958E-09  4.7297E-06   2.2863E-10 -1.9975E-13   1.0004E-05 -1.4567E-08
   371      7.2227E-07  7.3412E-09  4.7773E-06   2.3324E-10 -2.0583E-13   1.0104E-05 -1.4861E-08
   372      7.2953E-07  7.4895E-09  4.8253E-06   2.3796E-10 -2.1210E-13   1.0206E-05 -1.5161E-08
   373      7.3686E-07  7.6408E-09  4.8738E-06   2.4276E-10 -2.1856E-13   1.0308E-05 -1.5468E-08
   374      7.4427E-07  7.7951E-09  4.9227E-06   2.4767E-10 -2.2521E-13   1.0412E-05 -1.5780E-08
   375      7.5175E-07  7.9526E-09  4.9722E-06   2.5267E-10 -2.3207E-13   1.0517E-05 -1.6099E-08
   376      7.5931E-07  8.1132E-09  5.0222E-06   2.5777E-10 -2.3914E-13   1.0622E-05 -1.6424E-08
   377      7.6694E-07  8.2771E-09  5.0727E-06   2.6298E-10 -2.4642E-13   1.0729E-05 -1.6756E-08
   378      7.7464E-07  8.4443E-09  5.1236E-06   2.6829E-10 -2.5393E-13   1.0837E-05 -1.7094E-08
   379      7.8243E-07  8.6149E-09  5.1751E-06   2.7371E-10 -2.6166E-13   1.0946E-05 -1.7440E-08
   380      7.9029E-07  8.7890E-09  5.2271E-06   2.7924E-10 -2.6963E-13   1.1056E-05 -1.7792E-08
   381      7.9824E-07  8.9665E-09  5.2797E-06   2.8488E-10 -2.7784E-13   1.1167E-05 -1.8151E-08
   382      8.0626E-07  9.1476E-09  5.3327E-06   2.9064E-10 -2.8630E-13   1.1279E-05 -1.8518E-08
   383      8.1436E-07  9.3324E-09  5.3863E-06   2.9651E-10 -2.9502E-13   1.1393E-05 -1.8892E-08
   384      8.2255E-07  9.5209E-09  5.4405E-06   3.0250E-10 -3.0400E-13   1.1507E-05 -1.9274E-08
   385      8.3081E-07  9.7133E-09  5.4951E-06   3.0861E-10 -3.1326E-13   1.1623E-05 -1.9663E-08
   386      8.3916E-07  9.9095E-09  5.5504E-06   3.1485E-10 -3.2280E-13   1.1740E-05 -2.0060E-08
   387      8.4760E-07  1.0110E-08  5.6062E-06   3.2121E-10 -3.3263E-13   1.1858E-05 -2.0466E-08
   388      8.5611E-07  1.0314E-08  5.6625E-06   3.2770E-10 -3.4276E-13   1.1977E-05 -2.0879E-08
   389      8.6472E-07  1.0522E-08  5.7194E-06   3.3431E-10 -3.5320E-13   1.2097E-05 -2.1301E-08
   390      8.7341E-07  1.0735E-08  5.7769E-06   3.4107E-10 -3.6396E-13   1.2219E-05 -2.1731E-08
   391      8.8219E-07  1.0952E-08  5.8349E-06   3.4796E-10 -3.7504E-13   1.2341E-05 -2.2170E-08
   392      8.9105E-07  1.1173E-08  5.8936E-06   3.5499E-10 -3.8646E-13   1.2465E-05 -2.2618E-08
   393      9.0001E-07  1.1399E-08  5.9528E-06   3.6216E-10 -3.9823E-13   1.2591E-05 -2.3075E-08
   394      9.0905E-07  1.1629E-08  6.0126E-06   3.6947E-10 -4.1036E-13   1.2717E-05 -2.3541E-08
   395      9.1819E-07  1.1864E-08  6.0731E-06   3.7694E-10 -4.2286E-13   1.2845E-05 -2.4016E-08
   396      9.2742E-07  1.2103E-08  6.1341E-06   3.8455E-10 -4.3573E-13   1.2974E-05 -2.4502E-08
   397      9.3674E-07  1.2348E-08  6.1957E-06   3.9232E-10 -4.4900E-13   1.3105E-05 -2.4997E-08
   398      9.4615E-07  1.2597E-08  6.2580E-06   4.0025E-10 -4.6268E-13   1.3236E-05 -2.5502E-08
   399      9.5566E-07  1.2852E-08  6.3209E-06   4.0833E-10 -4.7677E-13   1.3369E-05 -2.6017E-08
   400      9.6527E-07  1.3111E-08  6.3844E-06   4.1658E-10 -4.9129E-13   1.3504E-05 -2.6542E-08
   401      9.7497E-07  1.3376E-08  6.4486E-06   4.2500E-10 -5.0625E-13   1.3639E-05 -2.7078E-08
   402      9.8477E-07  1.3646E-08  6.5134E-06   4.3358E-10 -5.2167E-13   1.3776E-05 -2.7625E-08
   403      9.9466E-07  1.3922E-08  6.5789E-06   4.4234E-10 -5.3755E-13   1.3915E-05 -2.8183E-08
   404      1.0047E-06  1.4203E-08  6.6450E-06   4.5128E-10 -5.5392E-13   1.4055E-05 -2.8753E-08
   405      1.0148E-06  1.4490E-08  6.7118E-06   4.6039E-10 -5.7079E-13   1.4196E-05 -2.9334E-08
   406      1.0250E-06  1.4783E-08  6.7792E-06   4.6969E-10 -5.8818E-13   1.4339E-05 -2.9926E-08
   407      1.0353E-06  1.5082E-08  6.8474E-06   4.7918E-10 -6.0609E-13   1.4483E-05 -3.0531E-08
   408      1.0457E-06  1.5386E-08  6.9162E-06   4.8886E-10 -6.2455E-13   1.4628E-05 -3.1147E-08
   409      1.0562E-06  1.5697E-08  6.9857E-06   4.9874E-10 -6.4356E-13   1.4775E-05 -3.1777E-08
   410      1.0668E-06  1.6014E-08  7.0559E-06   5.0881E-10 -6.6316E-13   1.4924E-05 -3.2418E-08
   411      1.0775E-06  1.6338E-08  7.1268E-06   5.1909E-10 -6.8336E-13   1.5074E-05 -3.3073E-08
   412      1.0883E-06  1.6668E-08  7.1984E-06   5.2958E-10 -7.0417E-13   1.5225E-05 -3.3741E-08
   413      1.0993E-06  1.7004E-08  7.2708E-06   5.4028E-10 -7.2561E-13   1.5378E-05 -3.4423E-08
   414      1.1103E-06  1.7348E-08  7.3438E-06   5.5119E-10 -7.4771E-13   1.5533E-05 -3.5118E-08
   415      1.1215E-06  1.7698E-08  7.4176E-06   5.6233E-10 -7.7048E-13   1.5689E-05 -3.5828E-08
   416      1.1328E-06  1.8056E-08  7.4922E-06   5.7369E-10 -7.9395E-13   1.5847E-05 -3.6552E-08
   417      1.1441E-06  1.8421E-08  7.5675E-06   5.8527E-10 -8.1812E-13   1.6006E-05 -3.7290E-08
   418      1.1556E-06  1.8793E-08  7.6435E-06   5.9710E-10 -8.4304E-13   1.6167E-05 -3.8043E-08
   419      1.1672E-06  1.9172E-08  7.7204E-06   6.0916E-10 -8.6871E-13   1.6329E-05 -3.8812E-08
   420      1.1790E-06  1.9560E-08  7.7979E-06   6.2147E-10 -8.9517E-13   1.6493E-05 -3.9596E-08
   421      1.1908E-06  1.9955E-08  7.8763E-06   6.3402E-10 -9.2243E-13   1.6659E-05 -4.0395E-08
   422      1.2028E-06  2.0358E-08  7.9555E-06   6.4683E-10 -9.5052E-13   1.6827E-05 -4.1211E-08
   423      1.2149E-06  2.0769E-08  8.0354E-06   6.5989E-10 -9.7946E-13   1.6996E-05 -4.2044E-08
   424      1.2271E-06  2.1189E-08  8.1162E-06   6.7323E-10 -1.0093E-12   1.7166E-05 -4.2893E-08
   425      1.2394E-06  2.1617E-08  8.1977E-06   6.8683E-10 -1.0400E-12   1.7339E-05 -4.3760E-08
   426      1.2519E-06  2.2053E-08  8.2801E-06   7.0070E-10 -1.0717E-12   1.7513E-05 -4.4644E-08
   427      1.2645E-06  2.2499E-08  8.3633E-06   7.1486E-10 -1.1043E-12   1.7689E-05 -4.5545E-08
   428      1.2772E-06  2.2953E-08  8.4474E-06   7.2930E-10 -1.1380E-12   1.7867E-05 -4.6465E-08
   429      1.2900E-06  2.3417E-08  8.5323E-06   7.4403E-10 -1.1726E-12   1.8047E-05 -4.7404E-08
   430      1.3030E-06  2.3890E-08  8.6180E-06   7.5906E-10 -1.2083E-12   1.8228E-05 -4.8362E-08
   431      1.3161E-06  2.4372E-08  8.7047E-06   7.7439E-10 -1.2451E-12   1.8411E-05 -4.9339E-08
   432      1.3293E-06  2.4865E-08  8.7921E-06   7.9004E-10 -1.2830E-12   1.8596E-05 -5.0335E-08
   433      1.3427E-06  2.5367E-08  8.8805E-06   8.0600E-10 -1.3221E-12   1.8783E-05 -5.1352E-08
   434      1.3561E-06  2.5879E-08  8.9697E-06   8.2228E-10 -1.3624E-12   1.8972E-05 -5.2389E-08
   435      1.3698E-06  2.6402E-08  9.0599E-06   8.3889E-10 -1.4039E-12   1.9162E-05 -5.3448E-08
   436      1.3835E-06  2.6936E-08  9.1509E-06   8.5584E-10 -1.4466E-12   1.9355E-05 -5.4527E-08
   437      1.3974E-06  2.7480E-08  9.2429E-06   8.7312E-10 -1.4907E-12   1.9550E-05 -5.5629E-08
   438      1.4115E-06  2.8035E-08  9.3358E-06   8.9076E-10 -1.5361E-12   1.9746E-05 -5.6752E-08
   439      1.4257E-06  2.8601E-08  9.4296E-06   9.0876E-10 -1.5828E-12   1.9945E-05 -5.7899E-08
   440      1.4400E-06  2.9179E-08  9.5244E-06   9.2712E-10 -1.6311E-12   2.0145E-05 -5.9068E-08
   441      1.4545E-06  2.9768E-08  9.6201E-06   9.4584E-10 -1.6807E-12   2.0347E-05 -6.0261E-08
   442      1.4691E-06  3.0369E-08  9.7168E-06   9.6495E-10 -1.7319E-12   2.0552E-05 -6.1479E-08
   443      1.4839E-06  3.0983E-08  9.8144E-06   9.8444E-10 -1.7846E-12   2.0758E-05 -6.2720E-08
   444      1.4988E-06  3.1609E-08  9.9131E-06   1.0043E-09 -1.8390E-12   2.0967E-05 -6.3987E-08
   445      1.5138E-06  3.2247E-08  1.0013E-05   1.0246E-09 -1.8950E-12   2.1178E-05 -6.5280E-08
   446      1.5291E-06  3.2899E-08  1.0113E-05   1.0453E-09 -1.9527E-12   2.1391E-05 -6.6599E-08
   447      1.5444E-06  3.3563E-08  1.0215E-05   1.0664E-09 -2.0122E-12   2.1606E-05 -6.7944E-08
   448      1.5599E-06  3.4241E-08  1.0318E-05   1.0880E-09 -2.0734E-12   2.1823E-05 -6.9316E-08
   449      1.5756E-06  3.4933E-08  1.0421E-05   1.1100E-09 -2.1366E-12   2.2042E-05 -7.0716E-08
   450      1.5915E-06  3.5638E-08  1.0526E-05   1.1324E-09 -2.2016E-12   2.2264E-05 -7.2145E-08
   451      1.6074E-06  3.6358E-08  1.0632E-05   1.1553E-09 -2.2687E-12   2.2487E-05 -7.3602E-08
   452      1.6236E-06  3.7093E-08  1.0739E-05   1.1786E-09 -2.3378E-12   2.2713E-05 -7.5089E-08
   453      1.6399E-06  3.7842E-08  1.0847E-05   1.2024E-09 -2.4090E-12   2.2942E-05 -7.6605E-08
   454      1.6564E-06  3.8606E-08  1.0956E-05   1.2267E-09 -2.4823E-12   2.3172E-05 -7.8153E-08
   455      1.6731E-06  3.9386E-08  1.1066E-05   1.2515E-09 -2.5579E-12   2.3405E-05 -7.9731E-08
