#                             P           Q            P           Q            P           Q
#                R                 6d-                      6d                       7s 
   228      1.0999E-07   1.8375E-16  9.7546E-13   4.4270E-18 -5.7663E-22   3.9276E-06 -1.1937E-09
   229      1.1110E-07   1.8934E-16  9.9516E-13   4.5618E-18 -6.0016E-22   3.9671E-06 -1.2178E-09
   230      1.1222E-07   1.9511E-16  1.0153E-12   4.7007E-18 -6.2465E-22   4.0069E-06 -1.2424E-09
   231      1.1334E-07   2.0105E-16  1.0358E-12   4.8439E-18 -6.5015E-22   4.0472E-06 -1.2675E-09
   232      1.1448E-07   2.0718E-16  1.0567E-12   4.9914E-18 -6.7668E-22   4.0879E-06 -1.2931E-09
   233      1.1563E-07   2.1349E-16  1.0780E-12   5.1434E-18 -7.0430E-22   4.1290E-06 -1.3192E-09
   234      1.1679E-07   2.1999E-16  1.0998E-12   5.3000E-18 -7.3304E-22   4.1704E-06 -1.3459E-09
   235      1.1797E-07   2.2669E-16  1.1220E-12   5.4615E-18 -7.6295E-22   4.2124E-06 -1.3731E-09
   236      1.1915E-07   2.3359E-16  1.1447E-12   5.6278E-18 -7.9409E-22   4.2547E-06 -1.4008E-09
   237      1.2035E-07   2.4070E-16  1.1678E-12   5.7992E-18 -8.2650E-22   4.2975E-06 -1.4291E-09
   238      1.2156E-07   2.4804E-16  1.1914E-12   5.9758E-18 -8.6023E-22   4.3406E-06 -1.4580E-09
   239      1.2278E-07   2.5559E-16  1.2155E-12   6.1578E-18 -8.9534E-22   4.3843E-06 -1.4874E-09
   240      1.2402E-07   2.6337E-16  1.2400E-12   6.3453E-18 -9.3187E-22   4.4283E-06 -1.5175E-09
   241      1.2526E-07   2.7139E-16  1.2651E-12   6.5385E-18 -9.6991E-22   4.4728E-06 -1.5481E-09
   242      1.2652E-07   2.7966E-16  1.2907E-12   6.7377E-18 -1.0095E-21   4.5178E-06 -1.5794E-09
   243      1.2779E-07   2.8818E-16  1.3167E-12   6.9429E-18 -1.0507E-21   4.5632E-06 -1.6113E-09
   244      1.2908E-07   2.9695E-16  1.3433E-12   7.1543E-18 -1.0936E-21   4.6091E-06 -1.6438E-09
   245      1.3038E-07   3.0600E-16  1.3705E-12   7.3722E-18 -1.1382E-21   4.6554E-06 -1.6771E-09
   246      1.3169E-07   3.1531E-16  1.3981E-12   7.5967E-18 -1.1846E-21   4.7022E-06 -1.7109E-09
   247      1.3301E-07   3.2492E-16  1.4264E-12   7.8281E-18 -1.2330E-21   4.7494E-06 -1.7455E-09
   248      1.3435E-07   3.3481E-16  1.4552E-12   8.0665E-18 -1.2833E-21   4.7972E-06 -1.7808E-09
   249      1.3570E-07   3.4501E-16  1.4846E-12   8.3121E-18 -1.3357E-21   4.8454E-06 -1.8167E-09
   250      1.3706E-07   3.5552E-16  1.5146E-12   8.5653E-18 -1.3902E-21   4.8941E-06 -1.8534E-09
   251      1.3844E-07   3.6634E-16  1.5452E-12   8.8261E-18 -1.4469E-21   4.9433E-06 -1.8909E-09
   252      1.3983E-07   3.7750E-16  1.5764E-12   9.0949E-18 -1.5060E-21   4.9929E-06 -1.9291E-09
   253      1.4123E-07   3.8900E-16  1.6083E-12   9.3719E-18 -1.5674E-21   5.0431E-06 -1.9680E-09
   254      1.4265E-07   4.0084E-16  1.6407E-12   9.6573E-18 -1.6314E-21   5.0938E-06 -2.0078E-09
   255      1.4409E-07   4.1305E-16  1.6739E-12   9.9514E-18 -1.6980E-21   5.1450E-06 -2.0484E-09
   256      1.4554E-07   4.2563E-16  1.7077E-12   1.0254E-17 -1.7673E-21   5.1967E-06 -2.0897E-09
   257      1.4700E-07   4.3859E-16  1.7422E-12   1.0567E-17 -1.8394E-21   5.2489E-06 -2.1320E-09
   258      1.4848E-07   4.5195E-16  1.7774E-12   1.0889E-17 -1.9145E-21   5.3017E-06 -2.1750E-09
   259      1.4997E-07   4.6571E-16  1.8133E-12   1.1220E-17 -1.9926E-21   5.3550E-06 -2.2190E-09
   260      1.5147E-07   4.7990E-16  1.8499E-12   1.1562E-17 -2.0739E-21   5.4088E-06 -2.2638E-09
   261      1.5300E-07   4.9451E-16  1.8873E-12   1.1914E-17 -2.1586E-21   5.4631E-06 -2.3095E-09
   262      1.5453E-07   5.0957E-16  1.9254E-12   1.2277E-17 -2.2467E-21   5.5180E-06 -2.3562E-09
   263      1.5609E-07   5.2509E-16  1.9643E-12   1.2651E-17 -2.3383E-21   5.5735E-06 -2.4038E-09
   264      1.5766E-07   5.4108E-16  2.0040E-12   1.3036E-17 -2.4338E-21   5.6295E-06 -2.4523E-09
   265      1.5924E-07   5.5756E-16  2.0445E-12   1.3433E-17 -2.5331E-21   5.6861E-06 -2.5019E-09
   266      1.6084E-07   5.7454E-16  2.0858E-12   1.3842E-17 -2.6365E-21   5.7432E-06 -2.5524E-09
   267      1.6246E-07   5.9204E-16  2.1279E-12   1.4264E-17 -2.7441E-21   5.8010E-06 -2.6040E-09
   268      1.6409E-07   6.1007E-16  2.1709E-12   1.4698E-17 -2.8561E-21   5.8593E-06 -2.6566E-09
   269      1.6574E-07   6.2865E-16  2.2148E-12   1.5146E-17 -2.9726E-21   5.9181E-06 -2.7102E-09
   270      1.6741E-07   6.4779E-16  2.2595E-12   1.5607E-17 -3.0939E-21   5.9776E-06 -2.7650E-09
   271      1.6909E-07   6.6752E-16  2.3052E-12   1.6082E-17 -3.2202E-21   6.0377E-06 -2.8208E-09
   272      1.7079E-07   6.8785E-16  2.3517E-12   1.6572E-17 -3.3516E-21   6.0984E-06 -2.8778E-09
   273      1.7250E-07   7.0880E-16  2.3992E-12   1.7077E-17 -3.4884E-21   6.1597E-06 -2.9360E-09
   274      1.7424E-07   7.3038E-16  2.4477E-12   1.7597E-17 -3.6308E-21   6.2216E-06 -2.9953E-09
   275      1.7599E-07   7.5263E-16  2.4971E-12   1.8133E-17 -3.7789E-21   6.2841E-06 -3.0558E-09
   276      1.7776E-07   7.7555E-16  2.5476E-12   1.8685E-17 -3.9332E-21   6.3473E-06 -3.1175E-09
   277      1.7954E-07   7.9917E-16  2.5991E-12   1.9254E-17 -4.0937E-21   6.4111E-06 -3.1805E-09
   278      1.8135E-07   8.2351E-16  2.6516E-12   1.9840E-17 -4.2607E-21   6.4755E-06 -3.2447E-09
   279      1.8317E-07   8.4858E-16  2.7051E-12   2.0445E-17 -4.4346E-21   6.5406E-06 -3.3103E-09
   280      1.8501E-07   8.7443E-16  2.7598E-12   2.1067E-17 -4.6156E-21   6.6063E-06 -3.3772E-09
   281      1.8687E-07   9.0106E-16  2.8155E-12   2.1709E-17 -4.8040E-21   6.6727E-06 -3.4454E-09
   282      1.8875E-07   9.2850E-16  2.8724E-12   2.2370E-17 -5.0000E-21   6.7398E-06 -3.5150E-09
   283      1.9065E-07   9.5678E-16  2.9304E-12   2.3051E-17 -5.2041E-21   6.8075E-06 -3.5860E-09
   284      1.9256E-07   9.8591E-16  2.9896E-12   2.3753E-17 -5.4165E-21   6.8759E-06 -3.6584E-09
   285      1.9450E-07   1.0159E-15  3.0500E-12   2.4477E-17 -5.6375E-21   6.9450E-06 -3.7323E-09
   286      1.9645E-07   1.0469E-15  3.1116E-12   2.5222E-17 -5.8676E-21   7.0148E-06 -3.8077E-09
   287      1.9843E-07   1.0788E-15  3.1745E-12   2.5990E-17 -6.1070E-21   7.0853E-06 -3.8847E-09
   288      2.0042E-07   1.1116E-15  3.2386E-12   2.6782E-17 -6.3563E-21   7.1565E-06 -3.9631E-09
   289      2.0243E-07   1.1455E-15  3.3040E-12   2.7597E-17 -6.6157E-21   7.2284E-06 -4.0432E-09
   290      2.0447E-07   1.1804E-15  3.3708E-12   2.8438E-17 -6.8857E-21   7.3011E-06 -4.1249E-09
   291      2.0652E-07   1.2163E-15  3.4389E-12   2.9304E-17 -7.1667E-21   7.3745E-06 -4.2082E-09
   292      2.0860E-07   1.2533E-15  3.5084E-12   3.0196E-17 -7.4592E-21   7.4486E-06 -4.2932E-09
   293      2.1070E-07   1.2915E-15  3.5792E-12   3.1116E-17 -7.7636E-21   7.5234E-06 -4.3799E-09
   294      2.1281E-07   1.3308E-15  3.6515E-12   3.2063E-17 -8.0804E-21   7.5990E-06 -4.4684E-09
   295      2.1495E-07   1.3714E-15  3.7253E-12   3.3040E-17 -8.4102E-21   7.6754E-06 -4.5587E-09
   296      2.1711E-07   1.4131E-15  3.8006E-12   3.4046E-17 -8.7534E-21   7.7526E-06 -4.6508E-09
   297      2.1930E-07   1.4562E-15  3.8773E-12   3.5083E-17 -9.1106E-21   7.8305E-06 -4.7447E-09
   298      2.2150E-07   1.5005E-15  3.9557E-12   3.6151E-17 -9.4824E-21   7.9092E-06 -4.8406E-09
   299      2.2373E-07   1.5462E-15  4.0356E-12   3.7252E-17 -9.8694E-21   7.9887E-06 -4.9384E-09
   300      2.2597E-07   1.5933E-15  4.1171E-12   3.8387E-17 -1.0272E-20   8.0689E-06 -5.0381E-09
   301      2.2824E-07   1.6418E-15  4.2003E-12   3.9556E-17 -1.0691E-20   8.1500E-06 -5.1399E-09
   302      2.3054E-07   1.6918E-15  4.2851E-12   4.0761E-17 -1.1128E-20   8.2320E-06 -5.2438E-09
   303      2.3286E-07   1.7434E-15  4.3717E-12   4.2002E-17 -1.1582E-20   8.3147E-06 -5.3497E-09
   304      2.3520E-07   1.7965E-15  4.4600E-12   4.3281E-17 -1.2055E-20   8.3982E-06 -5.4578E-09
   305      2.3756E-07   1.8512E-15  4.5501E-12   4.4599E-17 -1.2546E-20   8.4827E-06 -5.5680E-09
   306      2.3995E-07   1.9075E-15  4.6420E-12   4.5957E-17 -1.3059E-20   8.5679E-06 -5.6805E-09
   307      2.4236E-07   1.9656E-15  4.7358E-12   4.7357E-17 -1.3591E-20   8.6540E-06 -5.7952E-09
   308      2.4479E-07   2.0255E-15  4.8315E-12   4.8799E-17 -1.4146E-20   8.7410E-06 -5.9123E-09
   309      2.4725E-07   2.0872E-15  4.9291E-12   5.0285E-17 -1.4723E-20   8.8288E-06 -6.0317E-09
   310      2.4974E-07   2.1507E-15  5.0286E-12   5.1817E-17 -1.5324E-20   8.9176E-06 -6.1536E-09
   311      2.5225E-07   2.2162E-15  5.1302E-12   5.3395E-17 -1.5950E-20   9.0072E-06 -6.2779E-09
   312      2.5478E-07   2.2837E-15  5.2339E-12   5.5021E-17 -1.6601E-20   9.0977E-06 -6.4047E-09
   313      2.5735E-07   2.3533E-15  5.3396E-12   5.6697E-17 -1.7278E-20   9.1891E-06 -6.5341E-09
   314      2.5993E-07   2.4250E-15  5.4475E-12   5.8423E-17 -1.7983E-20   9.2815E-06 -6.6661E-09
   315      2.6254E-07   2.4988E-15  5.5575E-12   6.0203E-17 -1.8717E-20   9.3748E-06 -6.8008E-09
   316      2.6518E-07   2.5749E-15  5.6698E-12   6.2036E-17 -1.9481E-20   9.4690E-06 -6.9382E-09
   317      2.6785E-07   2.6533E-15  5.7843E-12   6.3925E-17 -2.0276E-20   9.5642E-06 -7.0783E-09
   318      2.7054E-07   2.7341E-15  5.9012E-12   6.5872E-17 -2.1104E-20   9.6603E-06 -7.2213E-09
   319      2.7326E-07   2.8174E-15  6.0204E-12   6.7878E-17 -2.1965E-20   9.7574E-06 -7.3672E-09
   320      2.7600E-07   2.9032E-15  6.1420E-12   6.9945E-17 -2.2861E-20   9.8554E-06 -7.5160E-09
   321      2.7878E-07   2.9916E-15  6.2661E-12   7.2076E-17 -2.3794E-20   9.9545E-06 -7.6678E-09
   322      2.8158E-07   3.0827E-15  6.3926E-12   7.4271E-17 -2.4765E-20   1.0055E-05 -7.8227E-09
   323      2.8441E-07   3.1766E-15  6.5218E-12   7.6532E-17 -2.5776E-20   1.0156E-05 -7.9808E-09
   324      2.8727E-07   3.2733E-15  6.6535E-12   7.8863E-17 -2.6828E-20   1.0258E-05 -8.1420E-09
   325      2.9016E-07   3.3730E-15  6.7879E-12   8.1265E-17 -2.7923E-20   1.0361E-05 -8.3065E-09
   326      2.9307E-07   3.4758E-15  6.9251E-12   8.3740E-17 -2.9062E-20   1.0465E-05 -8.4743E-09
   327      2.9602E-07   3.5816E-15  7.0650E-12   8.6290E-17 -3.0248E-20   1.0570E-05 -8.6455E-09
   328      2.9899E-07   3.6907E-15  7.2077E-12   8.8918E-17 -3.1483E-20   1.0676E-05 -8.8201E-09
   329      3.0200E-07   3.8031E-15  7.3533E-12   9.1626E-17 -3.2768E-20   1.0784E-05 -8.9983E-09
   330      3.0503E-07   3.9189E-15  7.5018E-12   9.4416E-17 -3.4105E-20   1.0892E-05 -9.1801E-09
   331      3.0810E-07   4.0383E-15  7.6534E-12   9.7292E-17 -3.5497E-20   1.1001E-05 -9.3655E-09
   332      3.1119E-07   4.1612E-15  7.8080E-12   1.0025E-16 -3.6945E-20   1.1112E-05 -9.5547E-09
   333      3.1432E-07   4.2880E-15  7.9657E-12   1.0331E-16 -3.8453E-20   1.1224E-05 -9.7477E-09
   334      3.1748E-07   4.4186E-15  8.1266E-12   1.0645E-16 -4.0022E-20   1.1336E-05 -9.9447E-09
   335      3.2067E-07   4.5531E-15  8.2908E-12   1.0970E-16 -4.1656E-20   1.1450E-05 -1.0146E-08
   336      3.2389E-07   4.6918E-15  8.4583E-12   1.1304E-16 -4.3356E-20   1.1565E-05 -1.0351E-08
   337      3.2715E-07   4.8347E-15  8.6292E-12   1.1648E-16 -4.5125E-20   1.1682E-05 -1.0560E-08
   338      3.3044E-07   4.9819E-15  8.8035E-12   1.2003E-16 -4.6967E-20   1.1799E-05 -1.0773E-08
   339      3.3376E-07   5.1336E-15  8.9813E-12   1.2368E-16 -4.8883E-20   1.1918E-05 -1.0991E-08
   340      3.3711E-07   5.2900E-15  9.1628E-12   1.2745E-16 -5.0878E-20   1.2037E-05 -1.1213E-08
   341      3.4050E-07   5.4511E-15  9.3479E-12   1.3133E-16 -5.2955E-20   1.2158E-05 -1.1439E-08
   342      3.4392E-07   5.6171E-15  9.5367E-12   1.3533E-16 -5.5116E-20   1.2281E-05 -1.1670E-08
   343      3.4738E-07   5.7881E-15  9.7294E-12   1.3945E-16 -5.7365E-20   1.2404E-05 -1.1906E-08
   344      3.5087E-07   5.9644E-15  9.9259E-12   1.4370E-16 -5.9706E-20   1.2529E-05 -1.2146E-08
   345      3.5440E-07   6.1461E-15  1.0126E-11   1.4807E-16 -6.2143E-20   1.2655E-05 -1.2392E-08
   346      3.5796E-07   6.3332E-15  1.0331E-11   1.5258E-16 -6.4679E-20   1.2782E-05 -1.2642E-08
   347      3.6156E-07   6.5261E-15  1.0540E-11   1.5723E-16 -6.7319E-20   1.2910E-05 -1.2898E-08
   348      3.6519E-07   6.7249E-15  1.0753E-11   1.6202E-16 -7.0066E-20   1.3040E-05 -1.3158E-08
   349      3.6886E-07   6.9297E-15  1.0970E-11   1.6695E-16 -7.2926E-20   1.3171E-05 -1.3424E-08
   350      3.7257E-07   7.1407E-15  1.1191E-11   1.7204E-16 -7.5902E-20   1.3303E-05 -1.3695E-08
   351      3.7631E-07   7.3582E-15  1.1418E-11   1.7728E-16 -7.8999E-20   1.3437E-05 -1.3972E-08
   352      3.8009E-07   7.5823E-15  1.1648E-11   1.8268E-16 -8.2223E-20   1.3572E-05 -1.4254E-08
   353      3.8391E-07   7.8132E-15  1.1883E-11   1.8824E-16 -8.5579E-20   1.3709E-05 -1.4542E-08
   354      3.8777E-07   8.0511E-15  1.2124E-11   1.9397E-16 -8.9071E-20   1.3846E-05 -1.4836E-08
   355      3.9167E-07   8.2963E-15  1.2368E-11   1.9988E-16 -9.2706E-20   1.3986E-05 -1.5135E-08
   356      3.9561E-07   8.5490E-15  1.2618E-11   2.0597E-16 -9.6490E-20   1.4126E-05 -1.5441E-08
   357      3.9958E-07   8.8093E-15  1.2873E-11   2.1224E-16 -1.0043E-19   1.4268E-05 -1.5753E-08
   358      4.0360E-07   9.0776E-15  1.3133E-11   2.1870E-16 -1.0453E-19   1.4411E-05 -1.6071E-08
   359      4.0765E-07   9.3541E-15  1.3399E-11   2.2536E-16 -1.0879E-19   1.4556E-05 -1.6396E-08
   360      4.1175E-07   9.6389E-15  1.3669E-11   2.3223E-16 -1.1323E-19   1.4703E-05 -1.6727E-08
   361      4.1589E-07   9.9325E-15  1.3945E-11   2.3930E-16 -1.1785E-19   1.4850E-05 -1.7065E-08
   362      4.2007E-07   1.0235E-14  1.4227E-11   2.4659E-16 -1.2266E-19   1.5000E-05 -1.7410E-08
   363      4.2429E-07   1.0547E-14  1.4514E-11   2.5410E-16 -1.2767E-19   1.5150E-05 -1.7761E-08
   364      4.2855E-07   1.0868E-14  1.4808E-11   2.6183E-16 -1.3288E-19   1.5303E-05 -1.8120E-08
   365      4.3286E-07   1.1199E-14  1.5107E-11   2.6981E-16 -1.3830E-19   1.5456E-05 -1.8486E-08
   366      4.3721E-07   1.1540E-14  1.5412E-11   2.7803E-16 -1.4395E-19   1.5612E-05 -1.8860E-08
   367      4.4161E-07   1.1891E-14  1.5723E-11   2.8649E-16 -1.4982E-19   1.5769E-05 -1.9241E-08
   368      4.4604E-07   1.2253E-14  1.6041E-11   2.9522E-16 -1.5593E-19   1.5927E-05 -1.9629E-08
   369      4.5053E-07   1.2627E-14  1.6365E-11   3.0421E-16 -1.6230E-19   1.6087E-05 -2.0026E-08
   370      4.5506E-07   1.3011E-14  1.6696E-11   3.1347E-16 -1.6892E-19   1.6249E-05 -2.0431E-08
   371      4.5963E-07   1.3407E-14  1.7033E-11   3.2302E-16 -1.7582E-19   1.6412E-05 -2.0843E-08
   372      4.6425E-07   1.3816E-14  1.7377E-11   3.3286E-16 -1.8299E-19   1.6577E-05 -2.1264E-08
   373      4.6891E-07   1.4236E-14  1.7728E-11   3.4299E-16 -1.9046E-19   1.6744E-05 -2.1694E-08
   374      4.7363E-07   1.4670E-14  1.8086E-11   3.5344E-16 -1.9823E-19   1.6912E-05 -2.2132E-08
   375      4.7839E-07   1.5117E-14  1.8452E-11   3.6420E-16 -2.0632E-19   1.7082E-05 -2.2579E-08
   376      4.8319E-07   1.5577E-14  1.8824E-11   3.7530E-16 -2.1474E-19   1.7254E-05 -2.3035E-08
   377      4.8805E-07   1.6052E-14  1.9205E-11   3.8672E-16 -2.2351E-19   1.7427E-05 -2.3501E-08
   378      4.9296E-07   1.6540E-14  1.9593E-11   3.9850E-16 -2.3263E-19   1.7602E-05 -2.3975E-08
   379      4.9791E-07   1.7044E-14  1.9988E-11   4.1064E-16 -2.4212E-19   1.7779E-05 -2.4460E-08
   380      5.0291E-07   1.7563E-14  2.0392E-11   4.2314E-16 -2.5200E-19   1.7958E-05 -2.4954E-08
   381      5.0797E-07   1.8098E-14  2.0804E-11   4.3603E-16 -2.6229E-19   1.8138E-05 -2.5458E-08
   382      5.1307E-07   1.8649E-14  2.1224E-11   4.4931E-16 -2.7299E-19   1.8320E-05 -2.5972E-08
   383      5.1823E-07   1.9217E-14  2.1653E-11   4.6299E-16 -2.8413E-19   1.8505E-05 -2.6497E-08
   384      5.2344E-07   1.9802E-14  2.2090E-11   4.7709E-16 -2.9573E-19   1.8691E-05 -2.7032E-08
   385      5.2870E-07   2.0406E-14  2.2537E-11   4.9162E-16 -3.0779E-19   1.8878E-05 -2.7578E-08
   386      5.3401E-07   2.1027E-14  2.2992E-11   5.0660E-16 -3.2036E-19   1.9068E-05 -2.8135E-08
   387      5.3938E-07   2.1667E-14  2.3456E-11   5.2202E-16 -3.3343E-19   1.9260E-05 -2.8704E-08
   388      5.4480E-07   2.2327E-14  2.3930E-11   5.3792E-16 -3.4704E-19   1.9453E-05 -2.9284E-08
   389      5.5028E-07   2.3007E-14  2.4414E-11   5.5430E-16 -3.6120E-19   1.9649E-05 -2.9875E-08
   390      5.5581E-07   2.3708E-14  2.4907E-11   5.7118E-16 -3.7594E-19   1.9846E-05 -3.0479E-08
   391      5.6139E-07   2.4430E-14  2.5410E-11   5.8858E-16 -3.9128E-19   2.0046E-05 -3.1094E-08
   392      5.6703E-07   2.5174E-14  2.5923E-11   6.0650E-16 -4.0725E-19   2.0247E-05 -3.1723E-08
   393      5.7273E-07   2.5940E-14  2.6447E-11   6.2498E-16 -4.2387E-19   2.0451E-05 -3.2363E-08
   394      5.7849E-07   2.6730E-14  2.6981E-11   6.4401E-16 -4.4117E-19   2.0656E-05 -3.3017E-08
   395      5.8430E-07   2.7545E-14  2.7526E-11   6.6362E-16 -4.5917E-19   2.0864E-05 -3.3684E-08
   396      5.9017E-07   2.8383E-14  2.8083E-11   6.8383E-16 -4.7791E-19   2.1074E-05 -3.4365E-08
   397      5.9611E-07   2.9248E-14  2.8650E-11   7.0466E-16 -4.9742E-19   2.1285E-05 -3.5059E-08
   398      6.0210E-07   3.0138E-14  2.9229E-11   7.2612E-16 -5.1772E-19   2.1499E-05 -3.5767E-08
   399      6.0815E-07   3.1056E-14  2.9819E-11   7.4823E-16 -5.3885E-19   2.1715E-05 -3.6490E-08
   400      6.1426E-07   3.2002E-14  3.0421E-11   7.7102E-16 -5.6084E-19   2.1934E-05 -3.7227E-08
   401      6.2043E-07   3.2977E-14  3.1036E-11   7.9450E-16 -5.8372E-19   2.2154E-05 -3.7979E-08
   402      6.2667E-07   3.3981E-14  3.1663E-11   8.1870E-16 -6.0755E-19   2.2377E-05 -3.8746E-08
   403      6.3297E-07   3.5016E-14  3.2303E-11   8.4363E-16 -6.3234E-19   2.2602E-05 -3.9529E-08
   404      6.3933E-07   3.6082E-14  3.2955E-11   8.6932E-16 -6.5815E-19   2.2829E-05 -4.0327E-08
   405      6.4575E-07   3.7181E-14  3.3621E-11   8.9580E-16 -6.8501E-19   2.3058E-05 -4.1142E-08
   406      6.5224E-07   3.8313E-14  3.4300E-11   9.2308E-16 -7.1296E-19   2.3290E-05 -4.1973E-08
   407      6.5880E-07   3.9480E-14  3.4993E-11   9.5119E-16 -7.4206E-19   2.3524E-05 -4.2821E-08
   408      6.6542E-07   4.0683E-14  3.5700E-11   9.8016E-16 -7.7234E-19   2.3760E-05 -4.3686E-08
   409      6.7211E-07   4.1922E-14  3.6421E-11   1.0100E-15 -8.0386E-19   2.3999E-05 -4.4568E-08
   410      6.7886E-07   4.3198E-14  3.7157E-11   1.0408E-15 -8.3667E-19   2.4240E-05 -4.5469E-08
   411      6.8569E-07   4.4514E-14  3.7907E-11   1.0725E-15 -8.7081E-19   2.4484E-05 -4.6387E-08
   412      6.9258E-07   4.5869E-14  3.8673E-11   1.1051E-15 -9.0635E-19   2.4730E-05 -4.7324E-08
   413      6.9954E-07   4.7266E-14  3.9454E-11   1.1388E-15 -9.4334E-19   2.4979E-05 -4.8280E-08
   414      7.0657E-07   4.8706E-14  4.0251E-11   1.1735E-15 -9.8184E-19   2.5230E-05 -4.9256E-08
   415      7.1367E-07   5.0189E-14  4.1065E-11   1.2092E-15 -1.0219E-18   2.5483E-05 -5.0251E-08
   416      7.2084E-07   5.1718E-14  4.1894E-11   1.2460E-15 -1.0636E-18   2.5739E-05 -5.1266E-08
   417      7.2809E-07   5.3293E-14  4.2740E-11   1.2840E-15 -1.1070E-18   2.5998E-05 -5.2301E-08
   418      7.3540E-07   5.4916E-14  4.3604E-11   1.3231E-15 -1.1522E-18   2.6259E-05 -5.3358E-08
   419      7.4279E-07   5.6588E-14  4.4485E-11   1.3634E-15 -1.1992E-18   2.6523E-05 -5.4436E-08
   420      7.5026E-07   5.8311E-14  4.5383E-11   1.4049E-15 -1.2482E-18   2.6790E-05 -5.5535E-08
   421      7.5780E-07   6.0087E-14  4.6300E-11   1.4477E-15 -1.2991E-18   2.7059E-05 -5.6657E-08
   422      7.6542E-07   6.1917E-14  4.7235E-11   1.4918E-15 -1.3521E-18   2.7331E-05 -5.7802E-08
   423      7.7311E-07   6.3803E-14  4.8190E-11   1.5372E-15 -1.4073E-18   2.7606E-05 -5.8969E-08
   424      7.8088E-07   6.5746E-14  4.9163E-11   1.5840E-15 -1.4647E-18   2.7883E-05 -6.0161E-08
   425      7.8873E-07   6.7748E-14  5.0156E-11   1.6322E-15 -1.5245E-18   2.8163E-05 -6.1376E-08
   426      7.9665E-07   6.9811E-14  5.1170E-11   1.6820E-15 -1.5867E-18   2.8446E-05 -6.2616E-08
   427      8.0466E-07   7.1937E-14  5.2203E-11   1.7332E-15 -1.6515E-18   2.8732E-05 -6.3881E-08
   428      8.1275E-07   7.4128E-14  5.3258E-11   1.7860E-15 -1.7189E-18   2.9021E-05 -6.5171E-08
   429      8.2091E-07   7.6385E-14  5.4334E-11   1.8404E-15 -1.7890E-18   2.9313E-05 -6.6488E-08
   430      8.2916E-07   7.8712E-14  5.5431E-11   1.8964E-15 -1.8620E-18   2.9607E-05 -6.7831E-08
   431      8.3750E-07   8.1109E-14  5.6551E-11   1.9542E-15 -1.9380E-18   2.9905E-05 -6.9201E-08
   432      8.4591E-07   8.3579E-14  5.7693E-11   2.0137E-15 -2.0171E-18   3.0205E-05 -7.0599E-08
   433      8.5442E-07   8.6124E-14  5.8859E-11   2.0750E-15 -2.0994E-18   3.0509E-05 -7.2025E-08
   434      8.6300E-07   8.8747E-14  6.0048E-11   2.1382E-15 -2.1851E-18   3.0815E-05 -7.3480E-08
   435      8.7168E-07   9.1450E-14  6.1261E-11   2.2033E-15 -2.2743E-18   3.1125E-05 -7.4964E-08
   436      8.8044E-07   9.4235E-14  6.2499E-11   2.2704E-15 -2.3671E-18   3.1438E-05 -7.6479E-08
   437      8.8929E-07   9.7104E-14  6.3761E-11   2.3395E-15 -2.4637E-18   3.1754E-05 -7.8024E-08
   438      8.9822E-07   1.0006E-13  6.5049E-11   2.4108E-15 -2.5642E-18   3.2073E-05 -7.9600E-08
   439      9.0725E-07   1.0311E-13  6.6363E-11   2.4842E-15 -2.6689E-18   3.2395E-05 -8.1208E-08
   440      9.1637E-07   1.0625E-13  6.7704E-11   2.5599E-15 -2.7778E-18   3.2721E-05 -8.2848E-08
   441      9.2558E-07   1.0948E-13  6.9072E-11   2.6378E-15 -2.8912E-18   3.3050E-05 -8.4522E-08
   442      9.3488E-07   1.1282E-13  7.0467E-11   2.7182E-15 -3.0091E-18   3.3382E-05 -8.6229E-08
   443      9.4428E-07   1.1625E-13  7.1890E-11   2.8009E-15 -3.1319E-18   3.3717E-05 -8.7971E-08
   444      9.5377E-07   1.1980E-13  7.3343E-11   2.8862E-15 -3.2598E-18   3.4056E-05 -8.9748E-08
   445      9.6335E-07   1.2344E-13  7.4824E-11   2.9741E-15 -3.3928E-18   3.4398E-05 -9.1561E-08
   446      9.7303E-07   1.2720E-13  7.6336E-11   3.0647E-15 -3.5313E-18   3.4744E-05 -9.3411E-08
   447      9.8281E-07   1.3108E-13  7.7878E-11   3.1580E-15 -3.6754E-18   3.5093E-05 -9.5298E-08
   448      9.9269E-07   1.3507E-13  7.9451E-11   3.2542E-15 -3.8254E-18   3.5446E-05 -9.7223E-08
   449      1.0027E-06   1.3918E-13  8.1056E-11   3.3533E-15 -3.9815E-18   3.5802E-05 -9.9187E-08
   450      1.0127E-06   1.4342E-13  8.2694E-11   3.4555E-15 -4.1439E-18   3.6162E-05 -1.0119E-07
   451      1.0229E-06   1.4779E-13  8.4364E-11   3.5607E-15 -4.3131E-18   3.6526E-05 -1.0323E-07
   452      1.0332E-06   1.5229E-13  8.6068E-11   3.6691E-15 -4.4891E-18   3.6893E-05 -1.0532E-07
   453      1.0436E-06   1.5693E-13  8.7807E-11   3.7809E-15 -4.6723E-18   3.7263E-05 -1.0745E-07
   454      1.0541E-06   1.6171E-13  8.9581E-11   3.8960E-15 -4.8630E-18   3.7638E-05 -1.0962E-07
   455      1.0647E-06   1.6663E-13  9.1390E-11   4.0147E-15 -5.0614E-18   3.8016E-05 -1.1183E-07
